date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-06,ETH,19APR19,170,P,0.08,79.17,4,162.74,ETH-19APR19-170-P
2019-04-07,ETH,19APR19,170,P,0.049,89.7,4,173.88,ETH-19APR19-170-P
2019-04-08,ETH,19APR19,170,P,0.032,95.04,7,182.33,ETH-19APR19-170-P
2019-04-09,ETH,19APR19,170,P,0.027000000000000003,68.96,6,176.64,ETH-19APR19-170-P
2019-04-10,ETH,19APR19,170,P,0.028999999999999998,72.52,13,175.63,ETH-19APR19-170-P
2019-04-11,ETH,19APR19,170,P,0.063,72.84,10,163.99,ETH-19APR19-170-P
2019-04-12,ETH,19APR19,170,P,0.051,59.18,11,164.63,ETH-19APR19-170-P
2019-04-13,ETH,19APR19,170,P,0.057999999999999996,66.84,2,163.48,ETH-19APR19-170-P
2019-04-14,ETH,19APR19,170,P,0.032,67.45,6,169.18,ETH-19APR19-170-P
2019-04-15,ETH,19APR19,170,P,0.071,92.21,24,161.0,ETH-19APR19-170-P
2019-04-16,ETH,19APR19,170,P,0.031,57.68,16,166.7,ETH-19APR19-170-P
2019-04-17,ETH,19APR19,170,P,0.033,65.99,4,165.9,ETH-19APR19-170-P
2019-04-18,ETH,19APR19,170,P,0.001,62.84,8,175.09,ETH-19APR19-170-P
