date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-15,BTC,29MAR19,4375,C,0.006,51.34,8,3899.66,BTC-29MAR19-4375-C
2019-03-16,BTC,29MAR19,4375,C,0.0125,55.99,2,4008.16,BTC-29MAR19-4375-C
2019-03-17,BTC,29MAR19,4375,C,0.006,49.32,3,3968.74,BTC-29MAR19-4375-C
2019-03-18,BTC,29MAR19,4375,C,0.004,45.65,5,3974.11,BTC-29MAR19-4375-C
2019-03-19,BTC,29MAR19,4375,C,0.004,46.37,13,3995.25,BTC-29MAR19-4375-C
2019-03-20,BTC,29MAR19,4375,C,0.0035,47.2,4,3979.33,BTC-29MAR19-4375-C
2019-03-21,BTC,29MAR19,4375,C,0.0025,48.11,5,3972.51,BTC-29MAR19-4375-C
2019-03-22,BTC,29MAR19,4375,C,0.0015,44.99,12,3985.44,BTC-29MAR19-4375-C
2019-03-23,BTC,29MAR19,4375,C,0.002,53.25,3,3978.05,BTC-29MAR19-4375-C
2019-03-24,BTC,29MAR19,4375,C,0.0005,45.79,17,3960.46,BTC-29MAR19-4375-C
2019-03-25,BTC,29MAR19,4375,C,0.0005,58.81,16,3899.97,BTC-29MAR19-4375-C
2019-03-27,BTC,29MAR19,4375,C,0.0005,63.48,1,4020.71,BTC-29MAR19-4375-C
