date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-15,BTC,29MAR19,4000,P,0.153,53.38,3,3576.13,BTC-29MAR19-4000-P
2019-02-16,BTC,29MAR19,4000,P,0.14800000000000002,55.78,1,3598.98,BTC-29MAR19-4000-P
2019-02-17,BTC,29MAR19,4000,P,0.15,54.65,1,3581.15,BTC-29MAR19-4000-P
2019-02-18,BTC,29MAR19,4000,P,0.0905,55.2,6,3871.83,BTC-29MAR19-4000-P
2019-02-19,BTC,29MAR19,4000,P,0.09,57.86,22,3880.31,BTC-29MAR19-4000-P
2019-02-20,BTC,29MAR19,4000,P,0.084,60.11,19,3929.27,BTC-29MAR19-4000-P
2019-02-21,BTC,29MAR19,4000,P,0.084,56.75,10,3888.13,BTC-29MAR19-4000-P
2019-02-22,BTC,29MAR19,4000,P,0.0785,57.59,13,3928.15,BTC-29MAR19-4000-P
2019-02-23,BTC,29MAR19,4000,P,0.0565,60.18,11,4129.76,BTC-29MAR19-4000-P
2019-02-24,BTC,29MAR19,4000,P,0.1045,55.58,20,3788.06,BTC-29MAR19-4000-P
2019-02-25,BTC,29MAR19,4000,P,0.113,63.31,2,3779.84,BTC-29MAR19-4000-P
2019-02-26,BTC,29MAR19,4000,P,0.102,56.93,3,3791.9,BTC-29MAR19-4000-P
2019-02-27,BTC,29MAR19,4000,P,0.1125,60.15,6,3743.42,BTC-29MAR19-4000-P
2019-02-28,BTC,29MAR19,4000,P,0.1025,58.88,4,3777.8,BTC-29MAR19-4000-P
2019-03-01,BTC,29MAR19,4000,P,0.0965,56.62,8,3796.59,BTC-29MAR19-4000-P
2019-03-02,BTC,29MAR19,4000,P,0.08900000000000001,52.82,2,3811.74,BTC-29MAR19-4000-P
2019-03-03,BTC,29MAR19,4000,P,0.09300000000000001,54.57,5,3790.53,BTC-29MAR19-4000-P
2019-03-04,BTC,29MAR19,4000,P,0.1065,51.7,8,3701.31,BTC-29MAR19-4000-P
2019-03-05,BTC,29MAR19,4000,P,0.079,51.21,6,3826.37,BTC-29MAR19-4000-P
2019-03-06,BTC,29MAR19,4000,P,0.075,52.04,6,3845.38,BTC-29MAR19-4000-P
2019-03-07,BTC,29MAR19,4000,P,0.0645,46.34,11,3866.3,BTC-29MAR19-4000-P
2019-03-08,BTC,29MAR19,4000,P,0.0625,47.72,4,3886.87,BTC-29MAR19-4000-P
2019-03-10,BTC,29MAR19,4000,P,0.06,45.81,5,3882.88,BTC-29MAR19-4000-P
2019-03-11,BTC,29MAR19,4000,P,0.065,45.6,2,3843.61,BTC-29MAR19-4000-P
2019-03-15,BTC,29MAR19,4000,P,0.054000000000000006,48.12,18,3889.04,BTC-29MAR19-4000-P
2019-03-16,BTC,29MAR19,4000,P,0.0405,52.38,9,3999.75,BTC-29MAR19-4000-P
2019-03-17,BTC,29MAR19,4000,P,0.0385,46.71,4,3967.67,BTC-29MAR19-4000-P
2019-03-18,BTC,29MAR19,4000,P,0.033,42.51,36,3973.52,BTC-29MAR19-4000-P
2019-03-19,BTC,29MAR19,4000,P,0.028999999999999998,42.2,13,3989.95,BTC-29MAR19-4000-P
2019-03-20,BTC,29MAR19,4000,P,0.0235,42.29,22,4026.03,BTC-29MAR19-4000-P
2019-03-21,BTC,29MAR19,4000,P,0.028,41.36,27,3974.58,BTC-29MAR19-4000-P
2019-03-22,BTC,29MAR19,4000,P,0.024,37.32,38,3978.16,BTC-29MAR19-4000-P
2019-03-23,BTC,29MAR19,4000,P,0.023,39.46,37,3982.76,BTC-29MAR19-4000-P
2019-03-24,BTC,29MAR19,4000,P,0.0215,39.3,11,3971.39,BTC-29MAR19-4000-P
2019-03-25,BTC,29MAR19,4000,P,0.032,41.11,18,3904.46,BTC-29MAR19-4000-P
2019-03-26,BTC,29MAR19,4000,P,0.03,41.26,1,3909.75,BTC-29MAR19-4000-P
2019-03-27,BTC,29MAR19,4000,P,0.012,40.62,57,3997.39,BTC-29MAR19-4000-P
