date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-14,BTC,28JUN19,2500,P,0.0305,62.33,13,3574.63,BTC-28JUN19-2500-P
2019-02-15,BTC,28JUN19,2500,P,0.0315,63.07,2,3566.23,BTC-28JUN19-2500-P
2019-02-16,BTC,28JUN19,2500,P,0.0295,63.21,4,3592.39,BTC-28JUN19-2500-P
2019-02-18,BTC,28JUN19,2500,P,0.017,62.33,21,3894.46,BTC-28JUN19-2500-P
2019-02-19,BTC,28JUN19,2500,P,0.0185,65.27,3,3924.98,BTC-28JUN19-2500-P
2019-02-20,BTC,28JUN19,2500,P,0.0145,61.11,1,3924.21,BTC-28JUN19-2500-P
2019-02-21,BTC,28JUN19,2500,P,0.019,65.9,1,3899.68,BTC-28JUN19-2500-P
2019-02-22,BTC,28JUN19,2500,P,0.0185,65.25,2,3893.13,BTC-28JUN19-2500-P
2019-02-23,BTC,28JUN19,2500,P,0.0155,65.69,4,4033.26,BTC-28JUN19-2500-P
2019-02-24,BTC,28JUN19,2500,P,0.0215,63.72,4,3787.72,BTC-28JUN19-2500-P
2019-02-25,BTC,28JUN19,2500,P,0.022,65.95,6,3811.75,BTC-28JUN19-2500-P
2019-02-26,BTC,28JUN19,2500,P,0.023,66.52,3,3789.63,BTC-28JUN19-2500-P
2019-03-02,BTC,28JUN19,2500,P,0.0185,63.91,2,3805.13,BTC-28JUN19-2500-P
2019-03-03,BTC,28JUN19,2500,P,0.018000000000000002,63.85,1,3814.12,BTC-28JUN19-2500-P
2019-03-04,BTC,28JUN19,2500,P,0.0215,64.69,2,3715.82,BTC-28JUN19-2500-P
2019-03-07,BTC,28JUN19,2500,P,0.014,62.48,1,3861.56,BTC-28JUN19-2500-P
2019-03-08,BTC,28JUN19,2500,P,0.013999999999999999,62.1,7,3841.64,BTC-28JUN19-2500-P
2019-03-09,BTC,28JUN19,2500,P,0.013,62.47,1,3895.53,BTC-28JUN19-2500-P
2019-03-10,BTC,28JUN19,2500,P,0.012,61.49,8,3897.37,BTC-28JUN19-2500-P
2019-03-12,BTC,28JUN19,2500,P,0.0135,62.74,6,3856.77,BTC-28JUN19-2500-P
2019-03-13,BTC,28JUN19,2500,P,0.0125,61.51,5,3853.85,BTC-28JUN19-2500-P
2019-03-14,BTC,28JUN19,2500,P,0.012,61.04,7,3851.19,BTC-28JUN19-2500-P
2019-03-15,BTC,28JUN19,2500,P,0.0125,63.31,2,3895.38,BTC-28JUN19-2500-P
2019-03-16,BTC,28JUN19,2500,P,0.012,65.89,12,4004.84,BTC-28JUN19-2500-P
2019-03-17,BTC,28JUN19,2500,P,0.011,63.59,1,3953.42,BTC-28JUN19-2500-P
2019-03-23,BTC,28JUN19,2500,P,0.0085,62.13,1,3984.18,BTC-28JUN19-2500-P
2019-03-25,BTC,28JUN19,2500,P,0.0095,63.03,3,3932.8,BTC-28JUN19-2500-P
2019-03-27,BTC,28JUN19,2500,P,0.008,63.27,17,4011.08,BTC-28JUN19-2500-P
2019-03-29,BTC,28JUN19,2500,P,0.005,59.54,8,4083.06,BTC-28JUN19-2500-P
2019-03-30,BTC,28JUN19,2500,P,0.0045,59.11,1,4088.79,BTC-28JUN19-2500-P
2019-04-01,BTC,28JUN19,2500,P,0.005,61.42,3,4119.21,BTC-28JUN19-2500-P
2019-04-02,BTC,28JUN19,2500,P,0.0035,76.36,7,4930.17,BTC-28JUN19-2500-P
2019-04-03,BTC,28JUN19,2500,P,0.004,79.14,1,4954.2,BTC-28JUN19-2500-P
2019-04-04,BTC,28JUN19,2500,P,0.0055,85.08,3,4981.41,BTC-28JUN19-2500-P
2019-04-05,BTC,28JUN19,2500,P,0.0045,83.76,1,5049.1,BTC-28JUN19-2500-P
2019-04-07,BTC,28JUN19,2500,P,0.0025,78.66,1,5137.63,BTC-28JUN19-2500-P
2019-04-08,BTC,28JUN19,2500,P,0.0035,85.75,5,5232.45,BTC-28JUN19-2500-P
