date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-02,ETH,12APR19,160,P,0.054000000000000006,78.68,3,158.2,ETH-12APR19-160-P
2019-04-03,ETH,12APR19,160,P,0.063,107.13,12,159.73,ETH-12APR19-160-P
2019-04-04,ETH,12APR19,160,P,0.061,98.1,12,157.8,ETH-12APR19-160-P
2019-04-05,ETH,12APR19,160,P,0.03,84.82,11,164.67,ETH-12APR19-160-P
2019-04-06,ETH,12APR19,160,P,0.036000000000000004,105.9,20,164.82,ETH-12APR19-160-P
2019-04-07,ETH,12APR19,160,P,0.015,101.07,9,172.76,ETH-12APR19-160-P
2019-04-08,ETH,12APR19,160,P,0.009000000000000001,116.13,10,179.38,ETH-12APR19-160-P
2019-04-09,ETH,12APR19,160,P,0.004,99.34,9,176.81,ETH-12APR19-160-P
2019-04-10,ETH,12APR19,160,P,0.003,117.56,2,180.03,ETH-12APR19-160-P
2019-04-11,ETH,12APR19,160,P,0.002,87.41,218,164.98,ETH-12APR19-160-P
2019-04-12,ETH,12APR19,160,P,0.004,100.38,5,163.07,ETH-12APR19-160-P
