date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-18,BTC,26APR19,4250,P,0.162,55.3,1,3836.84,BTC-26APR19-4250-P
2019-02-20,BTC,26APR19,4250,P,0.14300000000000002,55.86,2,3924.0,BTC-26APR19-4250-P
2019-02-22,BTC,26APR19,4250,P,0.138,55.59,1,3937.71,BTC-26APR19-4250-P
2019-02-24,BTC,26APR19,4250,P,0.1865,64.46,1,3798.23,BTC-26APR19-4250-P
2019-03-12,BTC,26APR19,4250,P,0.141,52.61,1,3850.73,BTC-26APR19-4250-P
2019-03-16,BTC,26APR19,4250,P,0.1055,50.28,3,4002.0,BTC-26APR19-4250-P
2019-03-17,BTC,26APR19,4250,P,0.11199999999999999,51.14,4,3969.98,BTC-26APR19-4250-P
2019-03-18,BTC,26APR19,4250,P,0.109,49.97,8,3967.92,BTC-26APR19-4250-P
2019-03-19,BTC,26APR19,4250,P,0.1045,45.55,1,3965.84,BTC-26APR19-4250-P
2019-03-25,BTC,26APR19,4250,P,0.121,50.47,1,3884.29,BTC-26APR19-4250-P
2019-03-27,BTC,26APR19,4250,P,0.08800000000000001,43.87,3,4008.63,BTC-26APR19-4250-P
2019-03-28,BTC,26APR19,4250,P,0.092,48.42,1,4008.24,BTC-26APR19-4250-P
2019-03-29,BTC,26APR19,4250,P,0.08199999999999999,43.92,1,4028.79,BTC-26APR19-4250-P
2019-03-30,BTC,26APR19,4250,P,0.07400000000000001,44.61,11,4071.79,BTC-26APR19-4250-P
2019-04-01,BTC,26APR19,4250,P,0.063,45.37,1,4133.72,BTC-26APR19-4250-P
2019-04-02,BTC,26APR19,4250,P,0.019,61.95,22,4788.83,BTC-26APR19-4250-P
2019-04-03,BTC,26APR19,4250,P,0.02,75.64,13,4956.37,BTC-26APR19-4250-P
2019-04-04,BTC,26APR19,4250,P,0.0225,76.17,1,4885.8,BTC-26APR19-4250-P
2019-04-05,BTC,26APR19,4250,P,0.013,71.8,3,5040.26,BTC-26APR19-4250-P
2019-04-06,BTC,26APR19,4250,P,0.01,72.85,4,5141.01,BTC-26APR19-4250-P
2019-04-07,BTC,26APR19,4250,P,0.01,77.57,2,5181.32,BTC-26APR19-4250-P
2019-04-08,BTC,26APR19,4250,P,0.006999999999999999,77.6,4,5290.81,BTC-26APR19-4250-P
2019-04-09,BTC,26APR19,4250,P,0.0085,79.97,1,5222.59,BTC-26APR19-4250-P
