date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-30,ETH,12APR19,140,P,0.035,57.62,1,141.27,ETH-12APR19-140-P
2019-03-31,ETH,12APR19,140,P,0.038,62.15,1,140.77,ETH-12APR19-140-P
2019-04-01,ETH,12APR19,140,P,0.035,60.53,3,140.93,ETH-12APR19-140-P
2019-04-02,ETH,12APR19,140,P,0.01,78.82,10,158.14,ETH-12APR19-140-P
2019-04-03,ETH,12APR19,140,P,0.019,109.92,20,158.93,ETH-12APR19-140-P
2019-04-04,ETH,12APR19,140,P,0.02,104.74,12,155.21,ETH-12APR19-140-P
2019-04-05,ETH,12APR19,140,P,0.004,94.23,22,166.48,ETH-12APR19-140-P
2019-04-06,ETH,12APR19,140,P,0.006,106.59,3,164.33,ETH-12APR19-140-P
2019-04-07,ETH,12APR19,140,P,0.001,100.92,5,173.37,ETH-12APR19-140-P
2019-04-08,ETH,12APR19,140,P,0.002,140.54,3,182.63,ETH-12APR19-140-P
