date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-10,ETH,24MAY19,220,C,0.01,94.53,1,174.71,ETH-24MAY19-220-C
2019-05-11,ETH,24MAY19,220,C,0.033,101.31,6,196.25,ETH-24MAY19-220-C
2019-05-12,ETH,24MAY19,220,C,0.019,104.38,5,184.77,ETH-24MAY19-220-C
2019-05-13,ETH,24MAY19,220,C,0.053,123.88,8,203.99,ETH-24MAY19-220-C
2019-05-14,ETH,24MAY19,220,C,0.067,135.99,4,208.59,ETH-24MAY19-220-C
2019-05-15,ETH,24MAY19,220,C,0.12,107.17,5,242.92,ETH-24MAY19-220-C
2019-05-16,ETH,24MAY19,220,C,0.175,114.0,4,263.33,ETH-24MAY19-220-C
2019-05-17,ETH,24MAY19,220,C,0.10400000000000001,143.0,14,232.57,ETH-24MAY19-220-C
2019-05-18,ETH,24MAY19,220,C,0.103,126.39,3,236.62,ETH-24MAY19-220-C
2019-05-19,ETH,24MAY19,220,C,0.141,122.53,2,253.2,ETH-24MAY19-220-C
2019-05-22,ETH,24MAY19,220,C,0.129,0.0,1,253.27,ETH-24MAY19-220-C
2019-05-23,ETH,24MAY19,220,C,0.099,170.76,6,243.4,ETH-24MAY19-220-C
