date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-27,ETH,27SEP19,80,P,0.03,74.62,1,138.52,ETH-27SEP19-80-P
2019-03-28,ETH,27SEP19,80,P,0.026000000000000002,70.75,3,137.54,ETH-27SEP19-80-P
2019-03-29,ETH,27SEP19,80,P,0.026000000000000002,73.94,2,140.96,ETH-27SEP19-80-P
2019-04-08,ETH,27SEP19,80,P,0.019,96.91,1,178.56,ETH-27SEP19-80-P
2019-04-09,ETH,27SEP19,80,P,0.016,92.63,8,177.1,ETH-27SEP19-80-P
2019-04-11,ETH,27SEP19,80,P,0.013000000000000001,80.36,1,166.3,ETH-27SEP19-80-P
2019-04-12,ETH,27SEP19,80,P,0.01,74.43,1,163.73,ETH-27SEP19-80-P
2019-04-16,ETH,27SEP19,80,P,0.012,77.17,1,163.09,ETH-27SEP19-80-P
2019-04-24,ETH,27SEP19,80,P,0.009000000000000001,78.28,4,170.85,ETH-27SEP19-80-P
2019-04-25,ETH,27SEP19,80,P,0.011,78.1,4,164.09,ETH-27SEP19-80-P
2019-04-29,ETH,27SEP19,80,P,0.011,71.99,1,153.59,ETH-27SEP19-80-P
2019-04-30,ETH,27SEP19,80,P,0.01,72.51,3,157.16,ETH-27SEP19-80-P
2019-05-01,ETH,27SEP19,80,P,0.008,69.99,1,159.01,ETH-27SEP19-80-P
2019-05-07,ETH,27SEP19,80,P,0.006,74.73,1,171.93,ETH-27SEP19-80-P
2019-05-08,ETH,27SEP19,80,P,0.006999999999999999,75.26,1,168.78,ETH-27SEP19-80-P
2019-05-11,ETH,27SEP19,80,P,0.006999999999999999,86.58,2,190.77,ETH-27SEP19-80-P
2019-05-12,ETH,27SEP19,80,P,0.011,96.86,1,190.8,ETH-27SEP19-80-P
2019-05-13,ETH,27SEP19,80,P,0.009000000000000001,99.14,5,203.26,ETH-27SEP19-80-P
2019-05-15,ETH,27SEP19,80,P,0.001,74.93,2,219.95,ETH-27SEP19-80-P
2019-05-16,ETH,27SEP19,80,P,0.004,103.1,1,249.46,ETH-27SEP19-80-P
2019-05-17,ETH,27SEP19,80,P,0.003,95.35,1,238.46,ETH-27SEP19-80-P
2019-05-31,ETH,27SEP19,80,P,0.005,113.78,1,253.98,ETH-27SEP19-80-P
2019-06-03,ETH,27SEP19,80,P,0.003,109.29,1,258.71,ETH-27SEP19-80-P
2019-06-06,ETH,27SEP19,80,P,0.004,110.21,1,247.08,ETH-27SEP19-80-P
2019-06-07,ETH,27SEP19,80,P,0.003,106.27,3,248.29,ETH-27SEP19-80-P
2019-06-14,ETH,27SEP19,80,P,0.002,104.0,1,253.7,ETH-27SEP19-80-P
2019-06-17,ETH,27SEP19,80,P,0.003,120.5,2,272.3,ETH-27SEP19-80-P
2019-06-18,ETH,27SEP19,80,P,0.002,111.3,1,262.0,ETH-27SEP19-80-P
