date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-28,BTC,27DEC19,4000,C,0.1855,55.13,10,4010.76,BTC-27DEC19-4000-C
2019-03-29,BTC,27DEC19,4000,C,0.2,56.74,3,4097.13,BTC-27DEC19-4000-C
2019-03-30,BTC,27DEC19,4000,C,0.182,51.73,3,4072.75,BTC-27DEC19-4000-C
2019-04-03,BTC,27DEC19,4000,C,0.342,67.86,2,5260.08,BTC-27DEC19-4000-C
2019-04-04,BTC,27DEC19,4000,C,0.281,56.38,3,4900.38,BTC-27DEC19-4000-C
2019-04-06,BTC,27DEC19,4000,C,0.3285,70.7,1,5013.64,BTC-27DEC19-4000-C
2019-04-07,BTC,27DEC19,4000,C,0.341,70.2,1,5152.78,BTC-27DEC19-4000-C
2019-04-09,BTC,27DEC19,4000,C,0.3375,66.82,2,5212.26,BTC-27DEC19-4000-C
2019-04-23,BTC,27DEC19,4000,C,0.3615,69.72,1,5520.83,BTC-27DEC19-4000-C
2019-04-26,BTC,27DEC19,4000,C,0.3255,68.33,1,5168.28,BTC-27DEC19-4000-C
2019-04-28,BTC,27DEC19,4000,C,0.303,59.86,1,5180.47,BTC-27DEC19-4000-C
2019-05-04,BTC,27DEC19,4000,C,0.3355,50.99,1,5734.3,BTC-27DEC19-4000-C
2019-05-06,BTC,27DEC19,4000,C,0.357,66.82,4,5628.16,BTC-27DEC19-4000-C
