date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-01,BTC,27SEP19,4750,C,0.098,55.44,1,4141.92,BTC-27SEP19-4750-C
2019-04-03,BTC,27SEP19,4750,C,0.2185,62.66,3,5282.75,BTC-27SEP19-4750-C
2019-04-06,BTC,27SEP19,4750,C,0.19,61.28,2,4995.12,BTC-27SEP19-4750-C
2019-04-08,BTC,27SEP19,4750,C,0.2335,66.85,1,5279.46,BTC-27SEP19-4750-C
2019-04-10,BTC,27SEP19,4750,C,0.221,60.97,1,5360.13,BTC-27SEP19-4750-C
2019-04-12,BTC,27SEP19,4750,C,0.184,58.28,1,5066.3,BTC-27SEP19-4750-C
2019-04-13,BTC,27SEP19,4750,C,0.175,56.14,1,5065.63,BTC-27SEP19-4750-C
2019-04-18,BTC,27SEP19,4750,C,0.207,59.49,1,5309.73,BTC-27SEP19-4750-C
2019-04-23,BTC,27SEP19,4750,C,0.226,59.93,1,5530.06,BTC-27SEP19-4750-C
2019-05-03,BTC,27SEP19,4750,C,0.2395,62.9,4,5698.76,BTC-27SEP19-4750-C
2019-05-04,BTC,27SEP19,4750,C,0.225,63.01,2,5526.03,BTC-27SEP19-4750-C
2019-05-13,BTC,27SEP19,4750,C,0.382,85.71,3,7082.05,BTC-27SEP19-4750-C
