date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-10,BTC,31MAY19,6750,C,0.0205,63.45,2,5278.87,BTC-31MAY19-6750-C
2019-04-11,BTC,31MAY19,6750,C,0.015,64.97,1,5041.52,BTC-31MAY19-6750-C
2019-04-13,BTC,31MAY19,6750,C,0.009000000000000001,56.4,1,5099.23,BTC-31MAY19-6750-C
2019-04-14,BTC,31MAY19,6750,C,0.0125,61.93,2,5105.87,BTC-31MAY19-6750-C
2019-04-15,BTC,31MAY19,6750,C,0.0145,62.54,2,5178.74,BTC-31MAY19-6750-C
2019-04-16,BTC,31MAY19,6750,C,0.0105,57.92,2,5191.81,BTC-31MAY19-6750-C
2019-04-17,BTC,31MAY19,6750,C,0.0115,57.33,1,5262.41,BTC-31MAY19-6750-C
2019-04-19,BTC,31MAY19,6750,C,0.009000000000000001,56.38,3,5216.42,BTC-31MAY19-6750-C
2019-04-22,BTC,31MAY19,6750,C,0.01,58.07,1,5286.71,BTC-31MAY19-6750-C
2019-04-23,BTC,31MAY19,6750,C,0.017,59.37,7,5563.57,BTC-31MAY19-6750-C
2019-04-24,BTC,31MAY19,6750,C,0.013,59.34,1,5442.65,BTC-31MAY19-6750-C
2019-04-25,BTC,31MAY19,6750,C,0.0135,60.44,1,5448.97,BTC-31MAY19-6750-C
2019-04-26,BTC,31MAY19,6750,C,0.006999999999999999,60.77,7,5150.53,BTC-31MAY19-6750-C
2019-04-27,BTC,31MAY19,6750,C,0.0075,61.07,2,5197.55,BTC-31MAY19-6750-C
2019-04-28,BTC,31MAY19,6750,C,0.008,65.29,3,5128.67,BTC-31MAY19-6750-C
2019-04-29,BTC,31MAY19,6750,C,0.008,67.36,4,5101.91,BTC-31MAY19-6750-C
2019-04-30,BTC,31MAY19,6750,C,0.008,62.98,5,5259.4,BTC-31MAY19-6750-C
2019-05-01,BTC,31MAY19,6750,C,0.008,61.9,2,5293.56,BTC-31MAY19-6750-C
2019-05-02,BTC,31MAY19,6750,C,0.0085,61.03,3,5401.15,BTC-31MAY19-6750-C
2019-05-03,BTC,31MAY19,6750,C,0.016,61.7,9,5715.98,BTC-31MAY19-6750-C
2019-05-04,BTC,31MAY19,6750,C,0.015,59.81,4,5766.04,BTC-31MAY19-6750-C
2019-05-05,BTC,31MAY19,6750,C,0.0155,63.71,5,5712.64,BTC-31MAY19-6750-C
2019-05-06,BTC,31MAY19,6750,C,0.0155,63.98,6,5735.45,BTC-31MAY19-6750-C
2019-05-07,BTC,31MAY19,6750,C,0.0195,64.86,14,5874.93,BTC-31MAY19-6750-C
2019-05-08,BTC,31MAY19,6750,C,0.0165,61.44,3,5887.03,BTC-31MAY19-6750-C
2019-05-09,BTC,31MAY19,6750,C,0.0235,61.56,10,6107.6,BTC-31MAY19-6750-C
2019-05-10,BTC,31MAY19,6750,C,0.036000000000000004,61.18,23,6398.76,BTC-31MAY19-6750-C
2019-05-11,BTC,31MAY19,6750,C,0.159,124.71,58,7405.96,BTC-31MAY19-6750-C
2019-05-12,BTC,31MAY19,6750,C,0.1515,104.77,7,7532.94,BTC-31MAY19-6750-C
