date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-14,BTC,29MAR19,2750,P,0.011,63.59,6,3574.46,BTC-29MAR19-2750-P
2019-02-15,BTC,29MAR19,2750,P,0.0105,62.61,2,3558.49,BTC-29MAR19-2750-P
2019-02-16,BTC,29MAR19,2750,P,0.0105,65.57,5,3592.41,BTC-29MAR19-2750-P
2019-02-18,BTC,29MAR19,2750,P,0.0065,72.98,13,3884.36,BTC-29MAR19-2750-P
2019-02-19,BTC,29MAR19,2750,P,0.0035,67.28,10,3942.53,BTC-29MAR19-2750-P
2019-02-21,BTC,29MAR19,2750,P,0.004,69.43,2,3892.29,BTC-29MAR19-2750-P
2019-02-22,BTC,29MAR19,2750,P,0.0035,70.4,3,3940.15,BTC-29MAR19-2750-P
2019-02-23,BTC,29MAR19,2750,P,0.0035,70.5,4,3931.38,BTC-29MAR19-2750-P
2019-02-24,BTC,29MAR19,2750,P,0.0035,64.07,10,3805.17,BTC-29MAR19-2750-P
2019-02-25,BTC,29MAR19,2750,P,0.0055,71.42,5,3780.83,BTC-29MAR19-2750-P
2019-02-26,BTC,29MAR19,2750,P,0.0035,67.29,4,3802.1,BTC-29MAR19-2750-P
2019-02-27,BTC,29MAR19,2750,P,0.0035,64.83,15,3719.38,BTC-29MAR19-2750-P
2019-02-28,BTC,29MAR19,2750,P,0.003,67.37,3,3810.15,BTC-29MAR19-2750-P
2019-03-01,BTC,29MAR19,2750,P,0.0025,68.12,5,3832.88,BTC-29MAR19-2750-P
2019-03-04,BTC,29MAR19,2750,P,0.0025,66.28,10,3714.32,BTC-29MAR19-2750-P
2019-03-05,BTC,29MAR19,2750,P,0.001,63.84,48,3832.41,BTC-29MAR19-2750-P
2019-03-06,BTC,29MAR19,2750,P,0.001,66.34,10,3853.92,BTC-29MAR19-2750-P
2019-03-07,BTC,29MAR19,2750,P,0.0005,61.74,36,3866.06,BTC-29MAR19-2750-P
2019-03-09,BTC,29MAR19,2750,P,0.0005,66.37,2,3917.04,BTC-29MAR19-2750-P
2019-03-14,BTC,29MAR19,2750,P,0.001,81.23,2,3849.98,BTC-29MAR19-2750-P
2019-03-15,BTC,29MAR19,2750,P,0.0005,75.8,1,3853.51,BTC-29MAR19-2750-P
2019-03-18,BTC,29MAR19,2750,P,0.0005,91.69,2,3960.84,BTC-29MAR19-2750-P
