date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-24,BTC,26APR19,4750,P,0.2735,53.01,1,3804.77,BTC-26APR19-4750-P
2019-03-13,BTC,26APR19,4750,P,0.0125,0.0,2,3853.05,BTC-26APR19-4750-P
2019-03-17,BTC,26APR19,4750,P,0.23399999999999999,67.66,2,3941.47,BTC-26APR19-4750-P
2019-03-19,BTC,26APR19,4750,P,0.203,42.41,1,3971.6,BTC-26APR19-4750-P
2019-04-02,BTC,26APR19,4750,P,0.054000000000000006,60.32,23,4815.62,BTC-26APR19-4750-P
2019-04-03,BTC,26APR19,4750,P,0.042,76.45,24,5122.5,BTC-26APR19-4750-P
2019-04-04,BTC,26APR19,4750,P,0.046,68.48,11,4960.62,BTC-26APR19-4750-P
2019-04-05,BTC,26APR19,4750,P,0.042,70.52,6,5012.71,BTC-26APR19-4750-P
2019-04-06,BTC,26APR19,4750,P,0.029,67.33,2,5145.58,BTC-26APR19-4750-P
2019-04-07,BTC,26APR19,4750,P,0.0295,72.98,2,5181.32,BTC-26APR19-4750-P
2019-04-08,BTC,26APR19,4750,P,0.023,74.43,13,5297.9,BTC-26APR19-4750-P
2019-04-09,BTC,26APR19,4750,P,0.018000000000000002,63.41,12,5227.29,BTC-26APR19-4750-P
2019-04-10,BTC,26APR19,4750,P,0.0125,66.99,9,5395.01,BTC-26APR19-4750-P
2019-04-11,BTC,26APR19,4750,P,0.024,61.34,29,5042.42,BTC-26APR19-4750-P
2019-04-12,BTC,26APR19,4750,P,0.017,55.79,6,5078.26,BTC-26APR19-4750-P
2019-04-13,BTC,26APR19,4750,P,0.0135,52.5,9,5079.13,BTC-26APR19-4750-P
2019-04-14,BTC,26APR19,4750,P,0.011,50.64,1,5089.99,BTC-26APR19-4750-P
2019-04-15,BTC,26APR19,4750,P,0.0165,56.8,16,5018.26,BTC-26APR19-4750-P
2019-04-16,BTC,26APR19,4750,P,0.006,53.94,47,5209.32,BTC-26APR19-4750-P
2019-04-17,BTC,26APR19,4750,P,0.0045,53.53,6,5229.8,BTC-26APR19-4750-P
2019-04-18,BTC,26APR19,4750,P,0.0025,52.18,11,5274.8,BTC-26APR19-4750-P
2019-04-19,BTC,26APR19,4750,P,0.0035,60.27,32,5278.21,BTC-26APR19-4750-P
2019-04-20,BTC,26APR19,4750,P,0.0015,56.92,10,5323.41,BTC-26APR19-4750-P
2019-04-21,BTC,26APR19,4750,P,0.0025,65.19,11,5257.89,BTC-26APR19-4750-P
2019-04-22,BTC,26APR19,4750,P,0.0005,65.65,9,5395.59,BTC-26APR19-4750-P
2019-04-23,BTC,26APR19,4750,P,0.0005,93.44,14,5586.81,BTC-26APR19-4750-P
2019-04-24,BTC,26APR19,4750,P,0.0005,97.45,8,5457.37,BTC-26APR19-4750-P
2019-04-25,BTC,26APR19,4750,P,0.001,149.34,8,5115.4,BTC-26APR19-4750-P
2019-04-26,BTC,26APR19,4750,P,0.0005,132.91,1,5100.8,BTC-26APR19-4750-P
