date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-19,ETH,3MAY19,150,P,0.006,62.8,1,172.63,ETH-3MAY19-150-P
2019-04-20,ETH,3MAY19,150,P,0.004,61.02,1,174.87,ETH-3MAY19-150-P
2019-04-21,ETH,3MAY19,150,P,0.01,68.95,4,168.06,ETH-3MAY19-150-P
2019-04-22,ETH,3MAY19,150,P,0.006,66.92,1,171.4,ETH-3MAY19-150-P
2019-04-23,ETH,3MAY19,150,P,0.005,71.08,3,172.92,ETH-3MAY19-150-P
2019-04-24,ETH,3MAY19,150,P,0.012,64.39,5,161.89,ETH-3MAY19-150-P
2019-04-25,ETH,3MAY19,150,P,0.032,69.13,15,152.2,ETH-3MAY19-150-P
2019-04-26,ETH,3MAY19,150,P,0.033,62.5,6,150.2,ETH-3MAY19-150-P
2019-04-27,ETH,3MAY19,150,P,0.013999999999999999,68.03,2,157.53,ETH-3MAY19-150-P
2019-04-28,ETH,3MAY19,150,P,0.018000000000000002,71.74,1,155.44,ETH-3MAY19-150-P
2019-04-29,ETH,3MAY19,150,P,0.021,74.27,15,152.42,ETH-3MAY19-150-P
2019-04-30,ETH,3MAY19,150,P,0.002,61.71,8,160.4,ETH-3MAY19-150-P
2019-05-02,ETH,3MAY19,150,P,0.001,115.57,3,159.27,ETH-3MAY19-150-P
