date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-21,ETH,28JUN19,90,P,0.042,93.23,1,136.74,ETH-28JUN19-90-P
2019-03-22,ETH,28JUN19,90,P,0.021,72.25,1,136.07,ETH-28JUN19-90-P
2019-03-23,ETH,28JUN19,90,P,0.02,72.71,4,137.35,ETH-28JUN19-90-P
2019-03-25,ETH,28JUN19,90,P,0.022000000000000002,71.75,7,132.0,ETH-28JUN19-90-P
2019-03-26,ETH,28JUN19,90,P,0.02,70.29,2,132.48,ETH-28JUN19-90-P
2019-03-27,ETH,28JUN19,90,P,0.013999999999999999,67.55,1,136.77,ETH-28JUN19-90-P
2019-03-29,ETH,28JUN19,90,P,0.015,70.17,2,137.19,ETH-28JUN19-90-P
2019-03-30,ETH,28JUN19,90,P,0.011000000000000001,70.83,1,143.8,ETH-28JUN19-90-P
2019-04-03,ETH,28JUN19,90,P,0.006,86.23,2,173.56,ETH-28JUN19-90-P
2019-04-04,ETH,28JUN19,90,P,0.012,87.93,1,156.08,ETH-28JUN19-90-P
2019-04-06,ETH,28JUN19,90,P,0.009000000000000001,87.9,1,164.67,ETH-28JUN19-90-P
2019-04-07,ETH,28JUN19,90,P,0.003,78.96,1,175.71,ETH-28JUN19-90-P
2019-04-10,ETH,28JUN19,90,P,0.004,88.51,3,180.3,ETH-28JUN19-90-P
2019-04-11,ETH,28JUN19,90,P,0.006,83.98,3,166.22,ETH-28JUN19-90-P
2019-04-12,ETH,28JUN19,90,P,0.006999999999999999,85.69,1,164.62,ETH-28JUN19-90-P
2019-04-16,ETH,28JUN19,90,P,0.006,83.25,1,162.48,ETH-28JUN19-90-P
2019-04-27,ETH,28JUN19,90,P,0.004,79.77,1,157.57,ETH-28JUN19-90-P
2019-05-07,ETH,28JUN19,90,P,0.002,90.96,2,176.44,ETH-28JUN19-90-P
2019-05-11,ETH,28JUN19,90,P,0.001,97.28,4,196.31,ETH-28JUN19-90-P
