date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-12,ETH,26APR19,180,C,0.025,74.29,4,165.3,ETH-26APR19-180-C
2019-04-13,ETH,26APR19,180,C,0.023,74.59,2,164.66,ETH-26APR19-180-C
2019-04-15,ETH,26APR19,180,C,0.009000000000000001,74.18,1,156.31,ETH-26APR19-180-C
2019-04-16,ETH,26APR19,180,C,0.016,70.81,2,165.62,ETH-26APR19-180-C
2019-04-17,ETH,26APR19,180,C,0.017,72.67,9,166.93,ETH-26APR19-180-C
2019-04-18,ETH,26APR19,180,C,0.022000000000000002,65.71,5,173.44,ETH-26APR19-180-C
2019-04-19,ETH,26APR19,180,C,0.02,69.63,8,172.32,ETH-26APR19-180-C
2019-04-20,ETH,26APR19,180,C,0.017,75.99,10,170.85,ETH-26APR19-180-C
2019-04-21,ETH,26APR19,180,C,0.012,74.07,7,170.1,ETH-26APR19-180-C
2019-04-22,ETH,26APR19,180,C,0.013999999999999999,78.45,6,172.35,ETH-26APR19-180-C
2019-04-23,ETH,26APR19,180,C,0.008,71.0,28,172.4,ETH-26APR19-180-C
2019-04-24,ETH,26APR19,180,C,0.008,88.22,2,170.11,ETH-26APR19-180-C
2019-04-25,ETH,26APR19,180,C,0.001,278.23,2,152.2,ETH-26APR19-180-C
