date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-10,BTC,31MAY19,5750,P,0.155,69.26,7,5296.25,BTC-31MAY19-5750-P
2019-04-11,BTC,31MAY19,5750,P,0.1515,63.21,1,5257.55,BTC-31MAY19-5750-P
2019-04-12,BTC,31MAY19,5750,P,0.174,56.25,4,5046.95,BTC-31MAY19-5750-P
2019-04-13,BTC,31MAY19,5750,P,0.1695,56.68,1,5074.02,BTC-31MAY19-5750-P
2019-04-16,BTC,31MAY19,5750,P,0.1435,51.98,2,5180.19,BTC-31MAY19-5750-P
2019-04-17,BTC,31MAY19,5750,P,0.1435,52.04,1,5177.62,BTC-31MAY19-5750-P
2019-04-22,BTC,31MAY19,5750,P,0.1085,51.43,1,5380.36,BTC-31MAY19-5750-P
2019-04-23,BTC,31MAY19,5750,P,0.096,57.57,5,5533.68,BTC-31MAY19-5750-P
2019-04-24,BTC,31MAY19,5750,P,0.109,59.54,16,5438.72,BTC-31MAY19-5750-P
2019-04-25,BTC,31MAY19,5750,P,0.1615,62.99,21,5101.9,BTC-31MAY19-5750-P
2019-04-26,BTC,31MAY19,5750,P,0.1485,62.6,3,5175.21,BTC-31MAY19-5750-P
2019-04-28,BTC,31MAY19,5750,P,0.14800000000000002,59.06,1,5141.53,BTC-31MAY19-5750-P
2019-04-30,BTC,31MAY19,5750,P,0.13699999999999998,67.44,10,5255.76,BTC-31MAY19-5750-P
2019-05-01,BTC,31MAY19,5750,P,0.1245,64.69,4,5314.65,BTC-31MAY19-5750-P
2019-05-02,BTC,31MAY19,5750,P,0.111,64.68,1,5400.6,BTC-31MAY19-5750-P
2019-05-03,BTC,31MAY19,5750,P,0.073,61.52,15,5693.01,BTC-31MAY19-5750-P
2019-05-04,BTC,31MAY19,5750,P,0.0595,61.2,58,5818.39,BTC-31MAY19-5750-P
2019-05-05,BTC,31MAY19,5750,P,0.065,60.7,20,5737.91,BTC-31MAY19-5750-P
2019-05-06,BTC,31MAY19,5750,P,0.07,62.85,3,5694.66,BTC-31MAY19-5750-P
2019-05-07,BTC,31MAY19,5750,P,0.055,65.98,5,5888.61,BTC-31MAY19-5750-P
2019-05-08,BTC,31MAY19,5750,P,0.046,61.83,17,5931.44,BTC-31MAY19-5750-P
2019-05-09,BTC,31MAY19,5750,P,0.04,65.56,10,6054.45,BTC-31MAY19-5750-P
2019-05-10,BTC,31MAY19,5750,P,0.027000000000000003,71.7,31,6367.94,BTC-31MAY19-5750-P
2019-05-11,BTC,31MAY19,5750,P,0.017,101.64,62,7278.52,BTC-31MAY19-5750-P
2019-05-12,BTC,31MAY19,5750,P,0.0145,100.32,19,7348.54,BTC-31MAY19-5750-P
