date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-03,BTC,17MAY19,6250,C,0.014,59.38,10,5695.14,BTC-17MAY19-6250-C
2019-05-04,BTC,17MAY19,6250,C,0.0115,64.51,3,5568.01,BTC-17MAY19-6250-C
2019-05-05,BTC,17MAY19,6250,C,0.017,64.22,11,5773.98,BTC-17MAY19-6250-C
2019-05-06,BTC,17MAY19,6250,C,0.0145,66.14,7,5719.21,BTC-17MAY19-6250-C
2019-05-07,BTC,17MAY19,6250,C,0.013999999999999999,65.94,17,5765.01,BTC-17MAY19-6250-C
2019-05-08,BTC,17MAY19,6250,C,0.0165,62.65,7,5903.13,BTC-17MAY19-6250-C
2019-05-09,BTC,17MAY19,6250,C,0.0235,53.93,46,6152.92,BTC-17MAY19-6250-C
2019-05-10,BTC,17MAY19,6250,C,0.038,51.87,88,6375.2,BTC-17MAY19-6250-C
2019-05-11,BTC,17MAY19,6250,C,0.16,93.69,76,7413.87,BTC-17MAY19-6250-C
2019-05-12,BTC,17MAY19,6250,C,0.159,107.52,19,7389.59,BTC-17MAY19-6250-C
