date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-02,BTC,26APR19,6000,C,0.0095,68.94,6,4806.95,BTC-26APR19-6000-C
2019-04-03,BTC,26APR19,6000,C,0.018000000000000002,83.64,34,4846.12,BTC-26APR19-6000-C
2019-04-04,BTC,26APR19,6000,C,0.015,73.46,6,4976.52,BTC-26APR19-6000-C
2019-04-05,BTC,26APR19,6000,C,0.0145,72.47,6,5019.25,BTC-26APR19-6000-C
2019-04-06,BTC,26APR19,6000,C,0.015,74.27,8,5039.95,BTC-26APR19-6000-C
2019-04-07,BTC,26APR19,6000,C,0.017,72.78,1,5144.63,BTC-26APR19-6000-C
2019-04-08,BTC,26APR19,6000,C,0.0195,71.28,8,5287.93,BTC-26APR19-6000-C
2019-04-09,BTC,26APR19,6000,C,0.016,71.74,5,5213.22,BTC-26APR19-6000-C
2019-04-10,BTC,26APR19,6000,C,0.016,69.63,11,5294.24,BTC-26APR19-6000-C
2019-04-11,BTC,26APR19,6000,C,0.008,70.65,12,5047.16,BTC-26APR19-6000-C
2019-04-12,BTC,26APR19,6000,C,0.006,67.75,2,5043.81,BTC-26APR19-6000-C
2019-04-13,BTC,26APR19,6000,C,0.005,63.28,6,5103.04,BTC-26APR19-6000-C
2019-04-14,BTC,26APR19,6000,C,0.005,67.99,4,5062.72,BTC-26APR19-6000-C
2019-04-15,BTC,26APR19,6000,C,0.0045,65.27,7,5126.51,BTC-26APR19-6000-C
2019-04-16,BTC,26APR19,6000,C,0.003,59.73,7,5197.7,BTC-26APR19-6000-C
2019-04-17,BTC,26APR19,6000,C,0.004,62.44,4,5227.52,BTC-26APR19-6000-C
2019-04-18,BTC,26APR19,6000,C,0.004,63.66,10,5310.2,BTC-26APR19-6000-C
2019-04-19,BTC,26APR19,6000,C,0.0025,60.69,25,5303.09,BTC-26APR19-6000-C
2019-04-20,BTC,26APR19,6000,C,0.003,65.66,2,5301.66,BTC-26APR19-6000-C
2019-04-21,BTC,26APR19,6000,C,0.002,73.46,5,5233.72,BTC-26APR19-6000-C
2019-04-22,BTC,26APR19,6000,C,0.0015,67.09,9,5382.12,BTC-26APR19-6000-C
2019-04-23,BTC,26APR19,6000,C,0.003,76.5,40,5545.58,BTC-26APR19-6000-C
2019-04-24,BTC,26APR19,6000,C,0.0005,82.32,18,5436.47,BTC-26APR19-6000-C
2019-04-25,BTC,26APR19,6000,C,0.0005,119.22,7,5503.13,BTC-26APR19-6000-C
