date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-17,ETH,31MAY19,290,C,0.034,131.96,1,237.54,ETH-31MAY19-290-C
2019-05-18,ETH,31MAY19,290,C,0.024,117.61,2,237.95,ETH-31MAY19-290-C
2019-05-19,ETH,31MAY19,290,C,0.043,128.08,1,254.14,ETH-31MAY19-290-C
2019-05-20,ETH,31MAY19,290,C,0.022000000000000002,111.85,1,245.94,ETH-31MAY19-290-C
2019-05-21,ETH,31MAY19,290,C,0.035,113.85,1,262.07,ETH-31MAY19-290-C
2019-05-22,ETH,31MAY19,290,C,0.012,102.4,3,245.3,ETH-31MAY19-290-C
2019-05-23,ETH,31MAY19,290,C,0.011,121.17,3,233.58,ETH-31MAY19-290-C
2019-05-24,ETH,31MAY19,290,C,0.013999999999999999,117.08,5,248.72,ETH-31MAY19-290-C
2019-05-25,ETH,31MAY19,290,C,0.016,107.76,1,258.35,ETH-31MAY19-290-C
2019-05-26,ETH,31MAY19,290,C,0.019,113.05,4,266.46,ETH-31MAY19-290-C
2019-05-27,ETH,31MAY19,290,C,0.022000000000000002,130.72,5,267.33,ETH-31MAY19-290-C
2019-05-28,ETH,31MAY19,290,C,0.013000000000000001,118.2,4,267.29,ETH-31MAY19-290-C
2019-05-29,ETH,31MAY19,290,C,0.006999999999999999,98.22,3,272.92,ETH-31MAY19-290-C
2019-05-30,ETH,31MAY19,290,C,0.001,242.81,12,247.49,ETH-31MAY19-290-C
