date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-14,BTC,28JUN19,2000,P,0.011,67.13,1,3574.96,BTC-28JUN19-2000-P
2019-02-18,BTC,28JUN19,2000,P,0.006999999999999999,69.4,21,3863.85,BTC-28JUN19-2000-P
2019-02-20,BTC,28JUN19,2000,P,0.008,72.47,1,3882.69,BTC-28JUN19-2000-P
2019-02-21,BTC,28JUN19,2000,P,0.0075,72.46,1,3897.23,BTC-28JUN19-2000-P
2019-02-23,BTC,28JUN19,2000,P,0.006999999999999999,72.29,2,3931.45,BTC-28JUN19-2000-P
2019-02-24,BTC,28JUN19,2000,P,0.01,74.12,2,3796.78,BTC-28JUN19-2000-P
2019-02-25,BTC,28JUN19,2000,P,0.0075,69.13,1,3767.79,BTC-28JUN19-2000-P
2019-03-01,BTC,28JUN19,2000,P,0.006999999999999999,71.05,13,3812.67,BTC-28JUN19-2000-P
2019-03-02,BTC,28JUN19,2000,P,0.0075,72.15,1,3812.36,BTC-28JUN19-2000-P
2019-03-07,BTC,28JUN19,2000,P,0.006,72.04,2,3858.39,BTC-28JUN19-2000-P
2019-03-08,BTC,28JUN19,2000,P,0.006,72.3,2,3863.33,BTC-28JUN19-2000-P
2019-03-09,BTC,28JUN19,2000,P,0.0045,70.12,2,3938.37,BTC-28JUN19-2000-P
2019-03-10,BTC,28JUN19,2000,P,0.0055,72.0,1,3881.81,BTC-28JUN19-2000-P
2019-03-15,BTC,28JUN19,2000,P,0.004,69.66,2,3900.56,BTC-28JUN19-2000-P
2019-03-18,BTC,28JUN19,2000,P,0.004,72.31,3,3980.0,BTC-28JUN19-2000-P
2019-03-19,BTC,28JUN19,2000,P,0.003,68.97,1,3962.4,BTC-28JUN19-2000-P
2019-03-24,BTC,28JUN19,2000,P,0.0035,72.79,1,3972.42,BTC-28JUN19-2000-P
2019-03-25,BTC,28JUN19,2000,P,0.0035,71.68,5,3908.47,BTC-28JUN19-2000-P
2019-03-27,BTC,28JUN19,2000,P,0.003,71.91,19,3983.36,BTC-28JUN19-2000-P
2019-03-29,BTC,28JUN19,2000,P,0.0025,73.18,11,4079.23,BTC-28JUN19-2000-P
2019-04-02,BTC,28JUN19,2000,P,0.0015,86.33,2,4930.47,BTC-28JUN19-2000-P
2019-04-03,BTC,28JUN19,2000,P,0.001,83.56,5,5017.33,BTC-28JUN19-2000-P
2019-04-04,BTC,28JUN19,2000,P,0.0025,92.16,5,4807.09,BTC-28JUN19-2000-P
2019-04-05,BTC,28JUN19,2000,P,0.002,92.22,5,4959.07,BTC-28JUN19-2000-P
2019-04-06,BTC,28JUN19,2000,P,0.002,96.94,4,5166.18,BTC-28JUN19-2000-P
2019-04-08,BTC,28JUN19,2000,P,0.002,99.45,4,5230.15,BTC-28JUN19-2000-P
2019-04-10,BTC,28JUN19,2000,P,0.001,92.2,3,5291.16,BTC-28JUN19-2000-P
2019-04-12,BTC,28JUN19,2000,P,0.003,104.79,1,5071.16,BTC-28JUN19-2000-P
2019-04-17,BTC,28JUN19,2000,P,0.001,94.75,3,5218.72,BTC-28JUN19-2000-P
2019-04-22,BTC,28JUN19,2000,P,0.0005,93.57,1,5405.88,BTC-28JUN19-2000-P
2019-04-23,BTC,28JUN19,2000,P,0.0005,93.47,1,5386.93,BTC-28JUN19-2000-P
2019-04-25,BTC,28JUN19,2000,P,0.001,98.42,4,5119.14,BTC-28JUN19-2000-P
2019-04-26,BTC,28JUN19,2000,P,0.001,99.92,1,5171.91,BTC-28JUN19-2000-P
2019-05-07,BTC,28JUN19,2000,P,0.0005,114.74,1,5896.94,BTC-28JUN19-2000-P
2019-05-09,BTC,28JUN19,2000,P,0.0005,119.54,1,6077.92,BTC-28JUN19-2000-P
2019-05-11,BTC,28JUN19,2000,P,0.0005,133.56,1,6827.43,BTC-28JUN19-2000-P
