date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-26,ETH,27SEP19,60,P,0.01,74.71,3,133.42,ETH-27SEP19-60-P
2019-04-08,ETH,27SEP19,60,P,0.01,107.35,1,178.6,ETH-27SEP19-60-P
2019-04-22,ETH,27SEP19,60,P,0.001,71.92,7,172.13,ETH-27SEP19-60-P
2019-04-26,ETH,27SEP19,60,P,0.003,76.35,2,152.35,ETH-27SEP19-60-P
2019-05-12,ETH,27SEP19,60,P,0.006,110.36,1,191.31,ETH-27SEP19-60-P
2019-05-13,ETH,27SEP19,60,P,0.001,88.08,1,205.56,ETH-27SEP19-60-P
2019-05-17,ETH,27SEP19,60,P,0.002,111.31,1,238.78,ETH-27SEP19-60-P
2019-06-11,ETH,27SEP19,60,P,0.001,110.68,1,240.05,ETH-27SEP19-60-P
2019-06-17,ETH,27SEP19,60,P,0.002,138.01,8,272.01,ETH-27SEP19-60-P
2019-06-18,ETH,27SEP19,60,P,0.002,136.48,3,261.74,ETH-27SEP19-60-P
