date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-02-14,BTC,29MAR19,5000,C,0.0045,59.5,7,3561.2,BTC-29MAR19-5000-C
2019-02-15,BTC,29MAR19,5000,C,0.0035,57.3,34,3567.89,BTC-29MAR19-5000-C
2019-02-17,BTC,29MAR19,5000,C,0.0035,57.46,12,3596.91,BTC-29MAR19-5000-C
2019-02-18,BTC,29MAR19,5000,C,0.01,60.81,66,3863.64,BTC-29MAR19-5000-C
2019-02-19,BTC,29MAR19,5000,C,0.01,59.86,40,3894.48,BTC-29MAR19-5000-C
2019-02-20,BTC,29MAR19,5000,C,0.012,62.42,5,3924.0,BTC-29MAR19-5000-C
2019-02-21,BTC,29MAR19,5000,C,0.0095,60.61,5,3888.96,BTC-29MAR19-5000-C
2019-02-22,BTC,29MAR19,5000,C,0.01,59.85,16,3944.56,BTC-29MAR19-5000-C
2019-02-23,BTC,29MAR19,5000,C,0.015,60.73,31,4108.51,BTC-29MAR19-5000-C
2019-02-24,BTC,29MAR19,5000,C,0.006999999999999999,65.7,25,3773.34,BTC-29MAR19-5000-C
2019-02-25,BTC,29MAR19,5000,C,0.008,65.12,14,3848.1,BTC-29MAR19-5000-C
2019-02-26,BTC,29MAR19,5000,C,0.005,61.71,20,3795.13,BTC-29MAR19-5000-C
2019-02-27,BTC,29MAR19,5000,C,0.004,62.07,21,3737.59,BTC-29MAR19-5000-C
2019-02-28,BTC,29MAR19,5000,C,0.005,62.34,1,3806.51,BTC-29MAR19-5000-C
2019-03-01,BTC,29MAR19,5000,C,0.004,59.75,20,3832.84,BTC-29MAR19-5000-C
2019-03-02,BTC,29MAR19,5000,C,0.0045,62.41,1,3813.22,BTC-29MAR19-5000-C
2019-03-03,BTC,29MAR19,5000,C,0.004,64.14,5,3790.67,BTC-29MAR19-5000-C
2019-03-04,BTC,29MAR19,5000,C,0.002,61.93,50,3691.07,BTC-29MAR19-5000-C
2019-03-05,BTC,29MAR19,5000,C,0.0035,60.82,36,3865.62,BTC-29MAR19-5000-C
2019-03-06,BTC,29MAR19,5000,C,0.002,56.73,10,3854.21,BTC-29MAR19-5000-C
2019-03-07,BTC,29MAR19,5000,C,0.0015,55.09,10,3857.14,BTC-29MAR19-5000-C
2019-03-08,BTC,29MAR19,5000,C,0.0015,57.9,13,3828.66,BTC-29MAR19-5000-C
2019-03-09,BTC,29MAR19,5000,C,0.0015,54.11,7,3938.31,BTC-29MAR19-5000-C
2019-03-10,BTC,29MAR19,5000,C,0.0015,57.55,29,3904.04,BTC-29MAR19-5000-C
2019-03-11,BTC,29MAR19,5000,C,0.001,57.82,13,3847.44,BTC-29MAR19-5000-C
2019-03-12,BTC,29MAR19,5000,C,0.0015,62.8,7,3861.18,BTC-29MAR19-5000-C
2019-03-13,BTC,29MAR19,5000,C,0.001,61.65,6,3836.85,BTC-29MAR19-5000-C
2019-03-14,BTC,29MAR19,5000,C,0.001,63.7,3,3856.55,BTC-29MAR19-5000-C
2019-03-15,BTC,29MAR19,5000,C,0.001,63.53,10,3899.51,BTC-29MAR19-5000-C
2019-03-16,BTC,29MAR19,5000,C,0.0015,63.02,20,4005.07,BTC-29MAR19-5000-C
2019-03-18,BTC,29MAR19,5000,C,0.001,67.54,8,3964.98,BTC-29MAR19-5000-C
2019-03-20,BTC,29MAR19,5000,C,0.0005,64.72,2,4031.09,BTC-29MAR19-5000-C
2019-03-21,BTC,29MAR19,5000,C,0.0005,72.43,4,3952.31,BTC-29MAR19-5000-C
