date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-06-07,ETH,21JUN19,300,C,0.011000000000000001,84.46,2,248.11,ETH-21JUN19-300-C
2019-06-09,ETH,21JUN19,300,C,0.002,81.21,1,229.65,ETH-21JUN19-300-C
2019-06-10,ETH,21JUN19,300,C,0.005,79.78,3,246.42,ETH-21JUN19-300-C
2019-06-11,ETH,21JUN19,300,C,0.004,77.94,1,245.86,ETH-21JUN19-300-C
2019-06-13,ETH,21JUN19,300,C,0.005,80.84,5,256.67,ETH-21JUN19-300-C
2019-06-14,ETH,21JUN19,300,C,0.004,74.06,3,261.79,ETH-21JUN19-300-C
2019-06-15,ETH,21JUN19,300,C,0.009000000000000001,84.51,3,270.12,ETH-21JUN19-300-C
2019-06-16,ETH,21JUN19,300,C,0.008,99.21,11,265.59,ETH-21JUN19-300-C
2019-06-17,ETH,21JUN19,300,C,0.012,115.18,4,270.15,ETH-21JUN19-300-C
2019-06-18,ETH,21JUN19,300,C,0.006,118.13,8,265.62,ETH-21JUN19-300-C
2019-06-19,ETH,21JUN19,300,C,0.001,92.34,4,266.92,ETH-21JUN19-300-C
