date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-20,BTC,3MAY19,5750,P,0.094,52.02,6,5311.8,BTC-3MAY19-5750-P
2019-04-22,BTC,3MAY19,5750,P,0.083,52.57,1,5366.63,BTC-3MAY19-5750-P
2019-04-23,BTC,3MAY19,5750,P,0.0585,57.02,4,5545.47,BTC-3MAY19-5750-P
2019-04-24,BTC,3MAY19,5750,P,0.054000000000000006,59.94,2,5591.56,BTC-3MAY19-5750-P
2019-04-25,BTC,3MAY19,5750,P,0.1095,78.27,1,5246.33,BTC-3MAY19-5750-P
2019-04-26,BTC,3MAY19,5750,P,0.1245,69.36,1,5140.36,BTC-3MAY19-5750-P
2019-04-27,BTC,3MAY19,5750,P,0.1175,72.84,2,5175.04,BTC-3MAY19-5750-P
2019-04-29,BTC,3MAY19,5750,P,0.139,100.23,2,5074.03,BTC-3MAY19-5750-P
2019-04-30,BTC,3MAY19,5750,P,0.09300000000000001,76.72,1,5276.62,BTC-3MAY19-5750-P
2019-05-01,BTC,3MAY19,5750,P,0.086,97.53,3,5311.46,BTC-3MAY19-5750-P
2019-05-02,BTC,3MAY19,5750,P,0.0765,112.54,4,5351.83,BTC-3MAY19-5750-P
