date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-09,BTC,22MAR19,4375,C,0.004,46.39,1,3902.06,BTC-22MAR19-4375-C
2019-03-10,BTC,22MAR19,4375,C,0.0035,47.92,5,3894.88,BTC-22MAR19-4375-C
2019-03-11,BTC,22MAR19,4375,C,0.0025,50.31,1,3831.2,BTC-22MAR19-4375-C
2019-03-14,BTC,22MAR19,4375,C,0.0025,58.88,9,3851.46,BTC-22MAR19-4375-C
2019-03-15,BTC,22MAR19,4375,C,0.0015,52.69,4,3899.05,BTC-22MAR19-4375-C
2019-03-16,BTC,22MAR19,4375,C,0.002,51.08,7,3983.08,BTC-22MAR19-4375-C
2019-03-17,BTC,22MAR19,4375,C,0.0015,54.63,5,3968.66,BTC-22MAR19-4375-C
2019-03-18,BTC,22MAR19,4375,C,0.0005,50.94,6,3975.0,BTC-22MAR19-4375-C
2019-03-19,BTC,22MAR19,4375,C,0.0005,57.34,2,3987.14,BTC-22MAR19-4375-C
2019-03-20,BTC,22MAR19,4375,C,0.0005,69.25,3,4000.87,BTC-22MAR19-4375-C
