date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-17,ETH,31MAY19,250,P,0.11900000000000001,105.88,1,235.35,ETH-31MAY19-250-P
2019-05-18,ETH,31MAY19,250,P,0.111,117.24,3,240.06,ETH-31MAY19-250-P
2019-05-19,ETH,31MAY19,250,P,0.068,99.66,1,251.64,ETH-31MAY19-250-P
2019-05-20,ETH,31MAY19,250,P,0.068,96.9,1,249.48,ETH-31MAY19-250-P
2019-05-21,ETH,31MAY19,250,P,0.059000000000000004,107.95,10,255.01,ETH-31MAY19-250-P
2019-05-23,ETH,31MAY19,250,P,0.099,98.9,12,234.46,ETH-31MAY19-250-P
2019-05-24,ETH,31MAY19,250,P,0.043,82.1,1,251.05,ETH-31MAY19-250-P
2019-05-25,ETH,31MAY19,250,P,0.041,91.02,5,252.03,ETH-31MAY19-250-P
2019-05-26,ETH,31MAY19,250,P,0.015,99.99,13,270.09,ETH-31MAY19-250-P
2019-05-27,ETH,31MAY19,250,P,0.015,102.93,4,268.61,ETH-31MAY19-250-P
2019-05-28,ETH,31MAY19,250,P,0.013000000000000001,110.78,7,268.37,ETH-31MAY19-250-P
2019-05-29,ETH,31MAY19,250,P,0.002,88.23,14,269.03,ETH-31MAY19-250-P
2019-05-30,ETH,31MAY19,250,P,0.027999999999999997,151.34,19,246.75,ETH-31MAY19-250-P
2019-05-31,ETH,31MAY19,250,P,0.008,122.25,6,251.47,ETH-31MAY19-250-P
