date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-10,BTC,31MAY19,5500,C,0.0845,62.22,12,5405.75,BTC-31MAY19-5500-C
2019-04-11,BTC,31MAY19,5500,C,0.0515,58.47,32,5042.42,BTC-31MAY19-5500-C
2019-04-12,BTC,31MAY19,5500,C,0.0465,54.94,5,5055.98,BTC-31MAY19-5500-C
2019-04-13,BTC,31MAY19,5500,C,0.0485,54.56,1,5102.8,BTC-31MAY19-5500-C
2019-04-14,BTC,31MAY19,5500,C,0.055,57.17,2,5160.57,BTC-31MAY19-5500-C
2019-04-16,BTC,31MAY19,5500,C,0.0535,55.25,6,5200.48,BTC-31MAY19-5500-C
2019-04-17,BTC,31MAY19,5500,C,0.055,56.06,4,5213.95,BTC-31MAY19-5500-C
2019-04-18,BTC,31MAY19,5500,C,0.052000000000000005,51.45,2,5274.79,BTC-31MAY19-5500-C
2019-04-20,BTC,31MAY19,5500,C,0.051,49.17,4,5319.66,BTC-31MAY19-5500-C
2019-04-21,BTC,31MAY19,5500,C,0.05,53.1,3,5246.84,BTC-31MAY19-5500-C
2019-04-22,BTC,31MAY19,5500,C,0.057,52.21,12,5370.61,BTC-31MAY19-5500-C
2019-04-23,BTC,31MAY19,5500,C,0.081,58.39,19,5573.95,BTC-31MAY19-5500-C
2019-04-24,BTC,31MAY19,5500,C,0.0675,58.15,8,5432.19,BTC-31MAY19-5500-C
2019-04-25,BTC,31MAY19,5500,C,0.0455,60.22,4,5113.53,BTC-31MAY19-5500-C
2019-04-26,BTC,31MAY19,5500,C,0.044,57.48,82,5155.49,BTC-31MAY19-5500-C
2019-04-27,BTC,31MAY19,5500,C,0.0415,55.71,24,5163.53,BTC-31MAY19-5500-C
2019-04-28,BTC,31MAY19,5500,C,0.041,56.67,26,5152.35,BTC-31MAY19-5500-C
2019-04-29,BTC,31MAY19,5500,C,0.039,56.8,4,5135.46,BTC-31MAY19-5500-C
2019-04-30,BTC,31MAY19,5500,C,0.0415,53.39,16,5243.28,BTC-31MAY19-5500-C
2019-05-01,BTC,31MAY19,5500,C,0.044,53.46,5,5286.78,BTC-31MAY19-5500-C
2019-05-02,BTC,31MAY19,5500,C,0.0485,51.44,12,5393.54,BTC-31MAY19-5500-C
2019-05-03,BTC,31MAY19,5500,C,0.08199999999999999,60.45,25,5677.86,BTC-31MAY19-5500-C
2019-05-04,BTC,31MAY19,5500,C,0.0885,56.3,31,5802.51,BTC-31MAY19-5500-C
2019-05-05,BTC,31MAY19,5500,C,0.086,57.54,4,5775.56,BTC-31MAY19-5500-C
2019-05-06,BTC,31MAY19,5500,C,0.0725,59.7,6,5617.64,BTC-31MAY19-5500-C
2019-05-07,BTC,31MAY19,5500,C,0.10300000000000001,66.3,10,5886.95,BTC-31MAY19-5500-C
2019-05-08,BTC,31MAY19,5500,C,0.0955,58.16,9,5897.4,BTC-31MAY19-5500-C
2019-05-09,BTC,31MAY19,5500,C,0.109,54.63,7,6054.87,BTC-31MAY19-5500-C
2019-05-10,BTC,31MAY19,5500,C,0.152,71.48,18,6357.51,BTC-31MAY19-5500-C
2019-05-11,BTC,31MAY19,5500,C,0.2825,134.32,20,7424.45,BTC-31MAY19-5500-C
2019-05-12,BTC,31MAY19,5500,C,0.233,88.09,4,7095.73,BTC-31MAY19-5500-C
2019-05-13,BTC,31MAY19,5500,C,0.29100000000000004,0.0,6,7790.76,BTC-31MAY19-5500-C
2019-05-14,BTC,31MAY19,5500,C,0.31,0.0,1,8041.78,BTC-31MAY19-5500-C
2019-05-15,BTC,31MAY19,5500,C,0.3245,149.47,2,7969.19,BTC-31MAY19-5500-C
2019-05-16,BTC,31MAY19,5500,C,0.31,125.68,4,7883.3,BTC-31MAY19-5500-C
2019-05-17,BTC,31MAY19,5500,C,0.232,150.12,1,6847.77,BTC-31MAY19-5500-C
2019-05-27,BTC,31MAY19,5500,C,0.3785,326.38,2,8736.41,BTC-31MAY19-5500-C
2019-05-30,BTC,31MAY19,5500,C,0.3715,500.0,1,8715.28,BTC-31MAY19-5500-C
