date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-05,BTC,17MAY19,6250,P,0.0995,65.12,1,5777.2,BTC-17MAY19-6250-P
2019-05-07,BTC,17MAY19,6250,P,0.1055,80.19,7,5765.37,BTC-17MAY19-6250-P
2019-05-08,BTC,17MAY19,6250,P,0.083,71.8,4,5879.99,BTC-17MAY19-6250-P
2019-05-09,BTC,17MAY19,6250,P,0.0465,65.3,3,6143.96,BTC-17MAY19-6250-P
2019-05-10,BTC,17MAY19,6250,P,0.03,70.72,125,6343.39,BTC-17MAY19-6250-P
2019-05-11,BTC,17MAY19,6250,P,0.0085,111.6,128,7254.94,BTC-17MAY19-6250-P
2019-05-12,BTC,17MAY19,6250,P,0.0085,101.06,86,6985.66,BTC-17MAY19-6250-P
2019-05-13,BTC,17MAY19,6250,P,0.002,149.03,28,8042.52,BTC-17MAY19-6250-P
2019-05-14,BTC,17MAY19,6250,P,0.0025,152.47,8,7653.62,BTC-17MAY19-6250-P
2019-05-15,BTC,17MAY19,6250,P,0.0005,192.58,23,8252.04,BTC-17MAY19-6250-P
2019-05-16,BTC,17MAY19,6250,P,0.0005,245.8,1,7954.79,BTC-17MAY19-6250-P
