date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-22,ETH,29MAR19,110,C,0.183,89.18,1,134.4,ETH-29MAR19-110-C
2019-03-25,ETH,29MAR19,110,C,0.179,131.94,1,133.48,ETH-29MAR19-110-C
