date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-26,ETH,27SEP19,160,P,0.332,69.93,1,132.85,ETH-27SEP19-160-P
2019-03-28,ETH,27SEP19,160,P,0.29600000000000004,67.81,4,137.01,ETH-27SEP19-160-P
2019-03-29,ETH,27SEP19,160,P,0.262,65.72,1,140.93,ETH-27SEP19-160-P
2019-04-02,ETH,27SEP19,160,P,0.187,66.72,1,155.33,ETH-27SEP19-160-P
2019-04-04,ETH,27SEP19,160,P,0.204,78.71,1,158.46,ETH-27SEP19-160-P
2019-04-06,ETH,27SEP19,160,P,0.17,81.56,1,171.03,ETH-27SEP19-160-P
2019-04-07,ETH,27SEP19,160,P,0.16,84.21,1,172.93,ETH-27SEP19-160-P
2019-04-08,ETH,27SEP19,160,P,0.14,83.95,3,178.66,ETH-27SEP19-160-P
2019-04-10,ETH,27SEP19,160,P,0.113,75.7,2,180.06,ETH-27SEP19-160-P
2019-04-11,ETH,27SEP19,160,P,0.16899999999999998,77.14,12,164.79,ETH-27SEP19-160-P
2019-04-12,ETH,27SEP19,160,P,0.149,69.21,7,164.49,ETH-27SEP19-160-P
2019-04-14,ETH,27SEP19,160,P,0.152,68.14,5,163.95,ETH-27SEP19-160-P
2019-04-15,ETH,27SEP19,160,P,0.16899999999999998,70.12,2,159.68,ETH-27SEP19-160-P
2019-04-16,ETH,27SEP19,160,P,0.149,68.28,3,164.5,ETH-27SEP19-160-P
2019-04-17,ETH,27SEP19,160,P,0.138,65.81,1,166.57,ETH-27SEP19-160-P
2019-04-18,ETH,27SEP19,160,P,0.13,70.39,2,171.95,ETH-27SEP19-160-P
2019-04-19,ETH,27SEP19,160,P,0.126,70.0,2,173.17,ETH-27SEP19-160-P
2019-04-20,ETH,27SEP19,160,P,0.114,66.29,3,174.24,ETH-27SEP19-160-P
2019-04-22,ETH,27SEP19,160,P,0.121,66.37,1,171.52,ETH-27SEP19-160-P
2019-04-23,ETH,27SEP19,160,P,0.11199999999999999,65.01,3,173.56,ETH-27SEP19-160-P
2019-04-24,ETH,27SEP19,160,P,0.136,62.15,10,163.28,ETH-27SEP19-160-P
2019-04-25,ETH,27SEP19,160,P,0.175,59.45,17,152.43,ETH-27SEP19-160-P
2019-04-26,ETH,27SEP19,160,P,0.17300000000000001,64.31,3,153.4,ETH-27SEP19-160-P
2019-04-27,ETH,27SEP19,160,P,0.159,59.86,11,155.7,ETH-27SEP19-160-P
2019-04-28,ETH,27SEP19,160,P,0.17800000000000002,62.48,1,153.21,ETH-27SEP19-160-P
2019-04-29,ETH,27SEP19,160,P,0.171,60.06,3,153.47,ETH-27SEP19-160-P
2019-04-30,ETH,27SEP19,160,P,0.16399999999999998,62.24,1,156.83,ETH-27SEP19-160-P
2019-05-01,ETH,27SEP19,160,P,0.153,60.29,1,158.5,ETH-27SEP19-160-P
2019-05-02,ETH,27SEP19,160,P,0.153,60.42,2,158.41,ETH-27SEP19-160-P
2019-05-03,ETH,27SEP19,160,P,0.147,61.15,2,160.85,ETH-27SEP19-160-P
2019-05-04,ETH,27SEP19,160,P,0.136,62.28,2,163.45,ETH-27SEP19-160-P
2019-05-07,ETH,27SEP19,160,P,0.11,68.48,1,176.25,ETH-27SEP19-160-P
2019-05-10,ETH,27SEP19,160,P,0.125,71.72,1,175.15,ETH-27SEP19-160-P
2019-05-11,ETH,27SEP19,160,P,0.086,71.75,3,192.44,ETH-27SEP19-160-P
2019-05-12,ETH,27SEP19,160,P,0.09,79.51,1,198.13,ETH-27SEP19-160-P
2019-05-13,ETH,27SEP19,160,P,0.095,88.15,1,204.14,ETH-27SEP19-160-P
2019-05-14,ETH,27SEP19,160,P,0.098,94.85,15,206.77,ETH-27SEP19-160-P
2019-05-15,ETH,27SEP19,160,P,0.049,88.59,14,241.64,ETH-27SEP19-160-P
2019-05-16,ETH,27SEP19,160,P,0.027999999999999997,89.47,3,275.61,ETH-27SEP19-160-P
2019-05-17,ETH,27SEP19,160,P,0.065,95.98,2,231.8,ETH-27SEP19-160-P
2019-05-18,ETH,27SEP19,160,P,0.063,93.93,1,234.5,ETH-27SEP19-160-P
2019-05-19,ETH,27SEP19,160,P,0.056,99.65,1,250.83,ETH-27SEP19-160-P
2019-05-20,ETH,27SEP19,160,P,0.051,98.67,2,251.74,ETH-27SEP19-160-P
2019-05-21,ETH,27SEP19,160,P,0.054000000000000006,99.66,1,249.24,ETH-27SEP19-160-P
2019-05-23,ETH,27SEP19,160,P,0.052000000000000005,95.82,1,243.87,ETH-27SEP19-160-P
2019-05-26,ETH,27SEP19,160,P,0.047,93.6,1,248.85,ETH-27SEP19-160-P
2019-05-27,ETH,27SEP19,160,P,0.031,98.05,2,273.95,ETH-27SEP19-160-P
2019-05-29,ETH,27SEP19,160,P,0.032,93.48,1,270.72,ETH-27SEP19-160-P
2019-06-04,ETH,27SEP19,160,P,0.045,90.04,1,238.72,ETH-27SEP19-160-P
2019-06-06,ETH,27SEP19,160,P,0.04,93.89,2,251.25,ETH-27SEP19-160-P
2019-06-09,ETH,27SEP19,160,P,0.027999999999999997,78.32,6,243.5,ETH-27SEP19-160-P
2019-06-10,ETH,27SEP19,160,P,0.036000000000000004,88.03,2,245.94,ETH-27SEP19-160-P
2019-06-14,ETH,27SEP19,160,P,0.027999999999999997,88.95,2,257.47,ETH-27SEP19-160-P
2019-06-16,ETH,27SEP19,160,P,0.023,93.18,1,270.74,ETH-27SEP19-160-P
2019-06-19,ETH,27SEP19,160,P,0.02,88.36,1,266.73,ETH-27SEP19-160-P
