date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-28,ETH,27SEP19,260,C,0.04,74.55,3,137.65,ETH-27SEP19-260-C
2019-03-29,ETH,27SEP19,260,C,0.046,76.13,5,140.45,ETH-27SEP19-260-C
2019-03-30,ETH,27SEP19,260,C,0.05,75.34,2,145.42,ETH-27SEP19-260-C
2019-03-31,ETH,27SEP19,260,C,0.039,71.91,1,140.31,ETH-27SEP19-260-C
2019-04-02,ETH,27SEP19,260,C,0.067,77.36,5,155.58,ETH-27SEP19-260-C
2019-04-03,ETH,27SEP19,260,C,0.10800000000000001,82.19,1,174.65,ETH-27SEP19-260-C
2019-04-06,ETH,27SEP19,260,C,0.09,81.41,1,166.94,ETH-27SEP19-260-C
2019-04-07,ETH,27SEP19,260,C,0.09300000000000001,77.05,1,173.38,ETH-27SEP19-260-C
2019-04-08,ETH,27SEP19,260,C,0.124,84.84,3,179.04,ETH-27SEP19-260-C
2019-04-11,ETH,27SEP19,260,C,0.078,77.59,2,164.45,ETH-27SEP19-260-C
2019-04-12,ETH,27SEP19,260,C,0.076,77.29,1,165.29,ETH-27SEP19-260-C
2019-04-15,ETH,27SEP19,260,C,0.063,75.42,1,160.01,ETH-27SEP19-260-C
2019-04-16,ETH,27SEP19,260,C,0.065,74.44,1,164.27,ETH-27SEP19-260-C
2019-04-18,ETH,27SEP19,260,C,0.076,74.48,1,172.38,ETH-27SEP19-260-C
2019-04-19,ETH,27SEP19,260,C,0.078,75.37,1,173.12,ETH-27SEP19-260-C
2019-04-21,ETH,27SEP19,260,C,0.071,75.35,2,169.08,ETH-27SEP19-260-C
2019-04-23,ETH,27SEP19,260,C,0.068,73.5,1,171.04,ETH-27SEP19-260-C
2019-04-24,ETH,27SEP19,260,C,0.051,71.17,3,162.21,ETH-27SEP19-260-C
2019-04-25,ETH,27SEP19,260,C,0.048,68.9,1,164.38,ETH-27SEP19-260-C
2019-04-26,ETH,27SEP19,260,C,0.04,72.25,2,150.39,ETH-27SEP19-260-C
2019-04-27,ETH,27SEP19,260,C,0.042,70.46,1,156.39,ETH-27SEP19-260-C
2019-04-28,ETH,27SEP19,260,C,0.038,70.63,3,154.18,ETH-27SEP19-260-C
2019-04-29,ETH,27SEP19,260,C,0.036000000000000004,72.32,1,149.43,ETH-27SEP19-260-C
2019-04-30,ETH,27SEP19,260,C,0.039,71.14,1,155.07,ETH-27SEP19-260-C
2019-05-02,ETH,27SEP19,260,C,0.042,72.25,1,157.46,ETH-27SEP19-260-C
2019-05-03,ETH,27SEP19,260,C,0.055999999999999994,74.3,1,166.95,ETH-27SEP19-260-C
2019-05-04,ETH,27SEP19,260,C,0.048,73.81,2,160.49,ETH-27SEP19-260-C
2019-05-06,ETH,27SEP19,260,C,0.052000000000000005,73.37,2,165.88,ETH-27SEP19-260-C
2019-05-07,ETH,27SEP19,260,C,0.061,77.01,3,167.19,ETH-27SEP19-260-C
2019-05-09,ETH,27SEP19,260,C,0.063,79.65,3,167.17,ETH-27SEP19-260-C
2019-05-10,ETH,27SEP19,260,C,0.062,77.3,1,170.74,ETH-27SEP19-260-C
2019-05-11,ETH,27SEP19,260,C,0.11800000000000001,86.97,10,195.82,ETH-27SEP19-260-C
2019-05-12,ETH,27SEP19,260,C,0.111,88.15,6,190.13,ETH-27SEP19-260-C
2019-05-14,ETH,27SEP19,260,C,0.17800000000000002,102.82,4,208.29,ETH-27SEP19-260-C
2019-05-15,ETH,27SEP19,260,C,0.22,94.64,13,248.25,ETH-27SEP19-260-C
2019-05-16,ETH,27SEP19,260,C,0.254,100.24,14,261.33,ETH-27SEP19-260-C
2019-05-17,ETH,27SEP19,260,C,0.198,98.23,3,227.51,ETH-27SEP19-260-C
2019-05-18,ETH,27SEP19,260,C,0.22399999999999998,104.08,1,238.74,ETH-27SEP19-260-C
2019-05-19,ETH,27SEP19,260,C,0.254,100.63,3,263.9,ETH-27SEP19-260-C
2019-05-20,ETH,27SEP19,260,C,0.217,97.22,1,243.35,ETH-27SEP19-260-C
2019-05-21,ETH,27SEP19,260,C,0.235,98.83,1,252.58,ETH-27SEP19-260-C
2019-05-22,ETH,27SEP19,260,C,0.209,93.84,1,243.6,ETH-27SEP19-260-C
2019-05-23,ETH,27SEP19,260,C,0.2,95.82,12,243.7,ETH-27SEP19-260-C
2019-05-24,ETH,27SEP19,260,C,0.218,97.06,1,252.12,ETH-27SEP19-260-C
2019-05-26,ETH,27SEP19,260,C,0.236,89.1,6,268.67,ETH-27SEP19-260-C
2019-05-27,ETH,27SEP19,260,C,0.233,87.53,1,269.35,ETH-27SEP19-260-C
2019-05-28,ETH,27SEP19,260,C,0.255,99.36,3,271.47,ETH-27SEP19-260-C
2019-05-29,ETH,27SEP19,260,C,0.247,96.95,7,270.45,ETH-27SEP19-260-C
2019-05-30,ETH,27SEP19,260,C,0.236,90.93,1,270.51,ETH-27SEP19-260-C
2019-05-31,ETH,27SEP19,260,C,0.232,96.98,5,261.67,ETH-27SEP19-260-C
2019-06-01,ETH,27SEP19,260,C,0.233,90.8,3,267.59,ETH-27SEP19-260-C
2019-06-02,ETH,27SEP19,260,C,0.21600000000000005,83.34,3,268.67,ETH-27SEP19-260-C
2019-06-03,ETH,27SEP19,260,C,0.2,92.32,7,248.26,ETH-27SEP19-260-C
2019-06-04,ETH,27SEP19,260,C,0.17300000000000001,88.77,7,239.24,ETH-27SEP19-260-C
2019-06-05,ETH,27SEP19,260,C,0.18,92.46,5,240.82,ETH-27SEP19-260-C
2019-06-08,ETH,27SEP19,260,C,0.184,90.34,1,248.94,ETH-27SEP19-260-C
2019-06-09,ETH,27SEP19,260,C,0.136,83.15,4,231.44,ETH-27SEP19-260-C
2019-06-10,ETH,27SEP19,260,C,0.174,85.84,6,247.94,ETH-27SEP19-260-C
2019-06-11,ETH,27SEP19,260,C,0.165,88.53,5,239.84,ETH-27SEP19-260-C
2019-06-12,ETH,27SEP19,260,C,0.179,83.74,3,257.19,ETH-27SEP19-260-C
2019-06-13,ETH,27SEP19,260,C,0.18899999999999997,86.28,2,259.08,ETH-27SEP19-260-C
2019-06-16,ETH,27SEP19,260,C,0.233,94.92,3,272.02,ETH-27SEP19-260-C
2019-06-17,ETH,27SEP19,260,C,0.22,90.9,1,271.99,ETH-27SEP19-260-C
2019-06-18,ETH,27SEP19,260,C,0.228,94.99,1,270.28,ETH-27SEP19-260-C
