date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-25,BTC,27DEC19,12000,P,0.001,0.0,1,5456.29,BTC-27DEC19-12000-P
2019-05-12,BTC,27DEC19,12000,P,0.79,78.91,1,7086.72,BTC-27DEC19-12000-P
2019-05-15,BTC,27DEC19,12000,P,0.6345,91.03,1,8060.01,BTC-27DEC19-12000-P
2019-05-20,BTC,27DEC19,12000,P,0.6035,85.41,1,8040.14,BTC-27DEC19-12000-P
2019-05-22,BTC,27DEC19,12000,P,0.636,82.12,1,7788.74,BTC-27DEC19-12000-P
2019-05-25,BTC,27DEC19,12000,P,0.5765,79.8,1,8085.37,BTC-27DEC19-12000-P
2019-06-03,BTC,27DEC19,12000,P,0.5235,82.73,4,8435.99,BTC-27DEC19-12000-P
2019-06-04,BTC,27DEC19,12000,P,0.6,77.63,1,7878.27,BTC-27DEC19-12000-P
2019-06-07,BTC,27DEC19,12000,P,0.605,81.17,1,7977.19,BTC-27DEC19-12000-P
2019-06-10,BTC,27DEC19,12000,P,0.59,76.43,1,8012.24,BTC-27DEC19-12000-P
2019-06-17,BTC,27DEC19,12000,P,0.417,78.11,1,9220.61,BTC-27DEC19-12000-P
