date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-24,ETH,7JUN19,270,C,0.05,101.6,1,251.6,ETH-7JUN19-270-C
2019-05-25,ETH,7JUN19,270,C,0.048,106.85,4,250.07,ETH-7JUN19-270-C
2019-05-26,ETH,7JUN19,270,C,0.043,100.69,1,251.58,ETH-7JUN19-270-C
2019-05-27,ETH,7JUN19,270,C,0.08,121.63,2,268.46,ETH-7JUN19-270-C
2019-05-29,ETH,7JUN19,270,C,0.063,103.16,3,270.33,ETH-7JUN19-270-C
2019-05-30,ETH,7JUN19,270,C,0.047,129.9,22,253.0,ETH-7JUN19-270-C
2019-05-31,ETH,7JUN19,270,C,0.044,100.6,17,264.64,ETH-7JUN19-270-C
2019-06-01,ETH,7JUN19,270,C,0.045,98.07,5,267.61,ETH-7JUN19-270-C
2019-06-02,ETH,7JUN19,270,C,0.04,102.15,7,266.88,ETH-7JUN19-270-C
2019-06-03,ETH,7JUN19,270,C,0.01,98.33,6,248.2,ETH-7JUN19-270-C
2019-06-04,ETH,7JUN19,270,C,0.004,113.02,13,239.0,ETH-7JUN19-270-C
2019-06-05,ETH,7JUN19,270,C,0.002,109.63,3,243.07,ETH-7JUN19-270-C
2019-06-06,ETH,7JUN19,270,C,0.001,122.43,5,244.46,ETH-7JUN19-270-C
