date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-14,BTC,27SEP19,6000,P,0.284,58.33,1,5071.32,BTC-27SEP19-6000-P
2019-04-23,BTC,27SEP19,6000,P,0.2055,60.27,1,5560.47,BTC-27SEP19-6000-P
2019-04-25,BTC,27SEP19,6000,P,0.235,59.88,1,5358.69,BTC-27SEP19-6000-P
2019-05-01,BTC,27SEP19,6000,P,0.25,61.42,1,5327.5,BTC-27SEP19-6000-P
2019-05-03,BTC,27SEP19,6000,P,0.1875,59.89,6,5689.53,BTC-27SEP19-6000-P
2019-05-04,BTC,27SEP19,6000,P,0.177,59.55,1,5763.59,BTC-27SEP19-6000-P
2019-05-05,BTC,27SEP19,6000,P,0.1835,60.41,2,5720.71,BTC-27SEP19-6000-P
2019-05-06,BTC,27SEP19,6000,P,0.19,61.45,2,5670.38,BTC-27SEP19-6000-P
2019-05-08,BTC,27SEP19,6000,P,0.1665,61.89,13,5940.37,BTC-27SEP19-6000-P
2019-05-09,BTC,27SEP19,6000,P,0.16899999999999998,65.08,8,5997.93,BTC-27SEP19-6000-P
2019-05-10,BTC,27SEP19,6000,P,0.1355,65.01,8,6384.87,BTC-27SEP19-6000-P
2019-05-11,BTC,27SEP19,6000,P,0.1185,86.62,24,7250.41,BTC-27SEP19-6000-P
2019-05-12,BTC,27SEP19,6000,P,0.106,71.66,9,6920.4,BTC-27SEP19-6000-P
2019-05-13,BTC,27SEP19,6000,P,0.1,91.92,12,7792.54,BTC-27SEP19-6000-P
2019-05-14,BTC,27SEP19,6000,P,0.095,90.11,8,7811.38,BTC-27SEP19-6000-P
2019-05-15,BTC,27SEP19,6000,P,0.08800000000000001,88.75,2,7907.12,BTC-27SEP19-6000-P
2019-05-16,BTC,27SEP19,6000,P,0.0935,91.34,2,7834.67,BTC-27SEP19-6000-P
2019-05-17,BTC,27SEP19,6000,P,0.1,84.49,2,7377.28,BTC-27SEP19-6000-P
2019-05-18,BTC,27SEP19,6000,P,0.12,92.53,4,7354.5,BTC-27SEP19-6000-P
2019-05-19,BTC,27SEP19,6000,P,0.0685,87.87,7,8256.62,BTC-27SEP19-6000-P
2019-05-20,BTC,27SEP19,6000,P,0.0805,89.51,2,7975.84,BTC-27SEP19-6000-P
2019-05-22,BTC,27SEP19,6000,P,0.083,88.26,3,7816.56,BTC-27SEP19-6000-P
2019-05-23,BTC,27SEP19,6000,P,0.0895,87.81,2,7627.75,BTC-27SEP19-6000-P
2019-05-24,BTC,27SEP19,6000,P,0.075,88.15,1,8020.96,BTC-27SEP19-6000-P
2019-05-26,BTC,27SEP19,6000,P,0.053,90.88,2,8703.97,BTC-27SEP19-6000-P
2019-05-27,BTC,27SEP19,6000,P,0.0565,94.11,4,8724.98,BTC-27SEP19-6000-P
2019-05-28,BTC,27SEP19,6000,P,0.051,90.36,4,8682.82,BTC-27SEP19-6000-P
2019-05-29,BTC,27SEP19,6000,P,0.049,85.62,9,8657.43,BTC-27SEP19-6000-P
2019-05-30,BTC,27SEP19,6000,P,0.057,84.63,29,8307.06,BTC-27SEP19-6000-P
2019-05-31,BTC,27SEP19,6000,P,0.056,86.63,3,8421.94,BTC-27SEP19-6000-P
2019-06-01,BTC,27SEP19,6000,P,0.0505,86.63,5,8553.47,BTC-27SEP19-6000-P
2019-06-02,BTC,27SEP19,6000,P,0.045,85.1,3,8704.14,BTC-27SEP19-6000-P
2019-06-03,BTC,27SEP19,6000,P,0.05,83.06,6,8345.75,BTC-27SEP19-6000-P
2019-06-04,BTC,27SEP19,6000,P,0.075,82.24,16,7644.19,BTC-27SEP19-6000-P
2019-06-05,BTC,27SEP19,6000,P,0.0705,83.23,2,7781.85,BTC-27SEP19-6000-P
2019-06-06,BTC,27SEP19,6000,P,0.061,78.97,2,7826.35,BTC-27SEP19-6000-P
2019-06-07,BTC,27SEP19,6000,P,0.0525,75.68,3,7943.36,BTC-27SEP19-6000-P
2019-06-08,BTC,27SEP19,6000,P,0.0525,74.96,4,7933.12,BTC-27SEP19-6000-P
2019-06-09,BTC,27SEP19,6000,P,0.0535,71.21,2,7745.14,BTC-27SEP19-6000-P
2019-06-10,BTC,27SEP19,6000,P,0.053,76.99,9,7946.36,BTC-27SEP19-6000-P
2019-06-11,BTC,27SEP19,6000,P,0.0545,75.52,7,7810.25,BTC-27SEP19-6000-P
2019-06-12,BTC,27SEP19,6000,P,0.0465,76.9,4,8171.47,BTC-27SEP19-6000-P
2019-06-13,BTC,27SEP19,6000,P,0.0415,73.49,9,8158.28,BTC-27SEP19-6000-P
2019-06-14,BTC,27SEP19,6000,P,0.0325,75.13,8,8632.45,BTC-27SEP19-6000-P
2019-06-17,BTC,27SEP19,6000,P,0.021,80.19,1,9472.08,BTC-27SEP19-6000-P
2019-06-18,BTC,27SEP19,6000,P,0.027999999999999997,81.03,2,8987.55,BTC-27SEP19-6000-P
2019-06-20,BTC,27SEP19,6000,P,0.023,82.65,5,9355.28,BTC-27SEP19-6000-P
