date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-02,BTC,27SEP19,3250,P,0.0425,56.7,2,4455.1,BTC-27SEP19-3250-P
2019-04-04,BTC,27SEP19,3250,P,0.039,70.59,1,5062.58,BTC-27SEP19-3250-P
2019-04-05,BTC,27SEP19,3250,P,0.0345,67.73,1,5042.85,BTC-27SEP19-3250-P
2019-04-06,BTC,27SEP19,3250,P,0.033,69.42,1,5139.07,BTC-27SEP19-3250-P
2019-04-08,BTC,27SEP19,3250,P,0.0225,65.03,2,5288.25,BTC-27SEP19-3250-P
2019-04-13,BTC,27SEP19,3250,P,0.023,59.87,1,5065.51,BTC-27SEP19-3250-P
2019-04-14,BTC,27SEP19,3250,P,0.02,59.06,1,5147.26,BTC-27SEP19-3250-P
2019-04-15,BTC,27SEP19,3250,P,0.0225,61.96,1,5164.48,BTC-27SEP19-3250-P
2019-04-18,BTC,27SEP19,3250,P,0.0205,63.42,4,5260.4,BTC-27SEP19-3250-P
2019-04-19,BTC,27SEP19,3250,P,0.0195,62.95,7,5281.99,BTC-27SEP19-3250-P
2019-04-28,BTC,27SEP19,3250,P,0.021,63.17,7,5185.57,BTC-27SEP19-3250-P
2019-04-29,BTC,27SEP19,3250,P,0.023,64.22,2,5148.55,BTC-27SEP19-3250-P
2019-04-30,BTC,27SEP19,3250,P,0.021,64.49,3,5247.41,BTC-27SEP19-3250-P
2019-05-06,BTC,27SEP19,3250,P,0.016,70.04,1,5684.11,BTC-27SEP19-3250-P
2019-05-07,BTC,27SEP19,3250,P,0.012,69.31,2,5927.42,BTC-27SEP19-3250-P
2019-05-11,BTC,27SEP19,3250,P,0.013000000000000001,87.46,7,6973.49,BTC-27SEP19-3250-P
2019-05-13,BTC,27SEP19,3250,P,0.0105,93.99,2,7719.53,BTC-27SEP19-3250-P
2019-05-15,BTC,27SEP19,3250,P,0.0095,95.95,1,7957.94,BTC-27SEP19-3250-P
2019-05-25,BTC,27SEP19,3250,P,0.006999999999999999,95.85,3,8063.38,BTC-27SEP19-3250-P
2019-06-03,BTC,27SEP19,3250,P,0.0065,103.08,1,8492.16,BTC-27SEP19-3250-P
2019-06-04,BTC,27SEP19,3250,P,0.006999999999999999,97.7,2,7962.19,BTC-27SEP19-3250-P
2019-06-06,BTC,27SEP19,3250,P,0.004,86.33,2,7781.68,BTC-27SEP19-3250-P
2019-06-07,BTC,27SEP19,3250,P,0.003,84.31,1,7933.36,BTC-27SEP19-3250-P
2019-06-13,BTC,27SEP19,3250,P,0.0025,86.63,1,8195.76,BTC-27SEP19-3250-P
2019-06-14,BTC,27SEP19,3250,P,0.003,90.54,1,8277.09,BTC-27SEP19-3250-P
