date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-25,BTC,5APR19,4625,C,0.002,54.73,1,3960.84,BTC-5APR19-4625-C
2019-03-26,BTC,5APR19,4625,C,0.001,52.36,2,3918.06,BTC-5APR19-4625-C
2019-03-27,BTC,5APR19,4625,C,0.001,50.87,3,4008.65,BTC-5APR19-4625-C
2019-03-28,BTC,5APR19,4625,C,0.001,50.93,2,4009.85,BTC-5APR19-4625-C
2019-03-29,BTC,5APR19,4625,C,0.001,51.27,14,4078.06,BTC-5APR19-4625-C
2019-04-01,BTC,5APR19,4625,C,0.001,60.58,1,4125.65,BTC-5APR19-4625-C
2019-04-02,BTC,5APR19,4625,C,0.0415,61.05,62,4790.96,BTC-5APR19-4625-C
2019-04-03,BTC,5APR19,4625,C,0.0625,0.0,7,4937.41,BTC-5APR19-4625-C
2019-04-04,BTC,5APR19,4625,C,0.0605,0.0,22,4924.64,BTC-5APR19-4625-C
2019-04-05,BTC,5APR19,4625,C,0.06,0.0,3,4922.33,BTC-5APR19-4625-C
