date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-06,ETH,19APR19,190,C,0.022000000000000002,92.64,7,164.74,ETH-19APR19-190-C
2019-04-08,ETH,19APR19,190,C,0.047,98.15,5,180.22,ETH-19APR19-190-C
2019-04-09,ETH,19APR19,190,C,0.031,91.63,3,176.83,ETH-19APR19-190-C
2019-04-10,ETH,19APR19,190,C,0.021,83.69,6,175.15,ETH-19APR19-190-C
2019-04-11,ETH,19APR19,190,C,0.008,87.32,6,163.74,ETH-19APR19-190-C
2019-04-12,ETH,19APR19,190,C,0.006,87.7,2,163.68,ETH-19APR19-190-C
2019-04-13,ETH,19APR19,190,C,0.003,81.34,5,163.51,ETH-19APR19-190-C
2019-04-14,ETH,19APR19,190,C,0.006,100.16,1,163.9,ETH-19APR19-190-C
2019-04-15,ETH,19APR19,190,C,0.002,104.06,8,160.46,ETH-19APR19-190-C
2019-04-16,ETH,19APR19,190,C,0.002,95.88,7,166.9,ETH-19APR19-190-C
2019-04-17,ETH,19APR19,190,C,0.002,110.57,1,166.44,ETH-19APR19-190-C
