date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-03-27,BTC,27DEC19,1500,P,0.006,65.38,3,4010.81,BTC-27DEC19-1500-P
2019-03-29,BTC,27DEC19,1500,P,0.006999999999999999,67.81,3,4021.27,BTC-27DEC19-1500-P
2019-04-01,BTC,27DEC19,1500,P,0.005,65.57,3,4124.0,BTC-27DEC19-1500-P
2019-04-02,BTC,27DEC19,1500,P,0.005,74.61,2,4730.27,BTC-27DEC19-1500-P
2019-04-08,BTC,27DEC19,1500,P,0.006,85.94,2,5284.62,BTC-27DEC19-1500-P
2019-04-12,BTC,27DEC19,1500,P,0.002,69.11,1,5079.26,BTC-27DEC19-1500-P
2019-04-28,BTC,27DEC19,1500,P,0.005,82.8,1,5116.79,BTC-27DEC19-1500-P
2019-04-30,BTC,27DEC19,1500,P,0.0055,85.86,4,5229.98,BTC-27DEC19-1500-P
2019-05-01,BTC,27DEC19,1500,P,0.0045,83.44,19,5293.36,BTC-27DEC19-1500-P
2019-05-09,BTC,27DEC19,1500,P,0.004,91.21,1,5988.67,BTC-27DEC19-1500-P
2019-05-10,BTC,27DEC19,1500,P,0.001,76.63,1,6279.98,BTC-27DEC19-1500-P
2019-05-13,BTC,27DEC19,1500,P,0.002,98.92,1,7814.14,BTC-27DEC19-1500-P
2019-05-16,BTC,27DEC19,1500,P,0.002,101.35,1,7973.75,BTC-27DEC19-1500-P
2019-05-19,BTC,27DEC19,1500,P,0.0025,104.81,1,7966.66,BTC-27DEC19-1500-P
2019-05-29,BTC,27DEC19,1500,P,0.002,109.23,2,8522.71,BTC-27DEC19-1500-P
2019-06-02,BTC,27DEC19,1500,P,0.0025,115.35,2,8690.85,BTC-27DEC19-1500-P
2019-06-03,BTC,27DEC19,1500,P,0.0025,114.69,2,8557.47,BTC-27DEC19-1500-P
2019-06-04,BTC,27DEC19,1500,P,0.003,111.51,1,7808.41,BTC-27DEC19-1500-P
2019-06-05,BTC,27DEC19,1500,P,0.002,104.72,2,7830.96,BTC-27DEC19-1500-P
2019-06-06,BTC,27DEC19,1500,P,0.0025,106.91,2,7652.7,BTC-27DEC19-1500-P
2019-06-15,BTC,27DEC19,1500,P,0.0015,110.83,5,8834.62,BTC-27DEC19-1500-P
2019-06-16,BTC,27DEC19,1500,P,0.0005,99.81,2,9257.26,BTC-27DEC19-1500-P
2019-06-18,BTC,27DEC19,1500,P,0.0005,98.98,15,9003.01,BTC-27DEC19-1500-P
