date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-06-07,BTC,21JUN19,8000,C,0.0575,69.23,4,8072.36,BTC-21JUN19-8000-C
2019-06-08,BTC,21JUN19,8000,C,0.0455,71.41,11,7876.0,BTC-21JUN19-8000-C
2019-06-09,BTC,21JUN19,8000,C,0.0285,66.58,12,7651.13,BTC-21JUN19-8000-C
2019-06-10,BTC,21JUN19,8000,C,0.0445,66.23,56,8000.96,BTC-21JUN19-8000-C
2019-06-11,BTC,21JUN19,8000,C,0.040999999999999995,70.44,20,7930.52,BTC-21JUN19-8000-C
2019-06-12,BTC,21JUN19,8000,C,0.0545,74.36,8,8151.51,BTC-21JUN19-8000-C
2019-06-13,BTC,21JUN19,8000,C,0.0585,69.0,18,8290.45,BTC-21JUN19-8000-C
2019-06-14,BTC,21JUN19,8000,C,0.08,67.93,31,8597.69,BTC-21JUN19-8000-C
2019-06-15,BTC,21JUN19,8000,C,0.1045,87.47,7,8836.65,BTC-21JUN19-8000-C
2019-06-16,BTC,21JUN19,8000,C,0.1225,110.7,29,9016.03,BTC-21JUN19-8000-C
2019-06-17,BTC,21JUN19,8000,C,0.139,136.97,9,9178.74,BTC-21JUN19-8000-C
2019-06-18,BTC,21JUN19,8000,C,0.1215,125.79,5,9038.88,BTC-21JUN19-8000-C
2019-06-19,BTC,21JUN19,8000,C,0.132,149.02,3,9189.14,BTC-21JUN19-8000-C
2019-06-20,BTC,21JUN19,8000,C,0.151,320.71,2,9346.96,BTC-21JUN19-8000-C
