date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-06-07,BTC,21JUN19,8000,P,0.057,68.09,12,7928.43,BTC-21JUN19-8000-P
2019-06-08,BTC,21JUN19,8000,P,0.06,67.27,3,7853.52,BTC-21JUN19-8000-P
2019-06-09,BTC,21JUN19,8000,P,0.0945,80.82,5,7536.14,BTC-21JUN19-8000-P
2019-06-10,BTC,21JUN19,8000,P,0.081,75.84,1,7637.27,BTC-21JUN19-8000-P
2019-06-11,BTC,21JUN19,8000,P,0.0475,67.9,15,7938.34,BTC-21JUN19-8000-P
2019-06-12,BTC,21JUN19,8000,P,0.0345,70.41,20,8133.73,BTC-21JUN19-8000-P
2019-06-13,BTC,21JUN19,8000,P,0.0295,73.82,51,8213.56,BTC-21JUN19-8000-P
2019-06-14,BTC,21JUN19,8000,P,0.01,72.86,76,8690.01,BTC-21JUN19-8000-P
2019-06-15,BTC,21JUN19,8000,P,0.006,71.44,16,8787.2,BTC-21JUN19-8000-P
2019-06-16,BTC,21JUN19,8000,P,0.005,88.58,24,8992.58,BTC-21JUN19-8000-P
2019-06-17,BTC,21JUN19,8000,P,0.0005,76.03,22,9332.04,BTC-21JUN19-8000-P
2019-06-18,BTC,21JUN19,8000,P,0.001,83.57,14,9020.53,BTC-21JUN19-8000-P
2019-06-19,BTC,21JUN19,8000,P,0.0005,99.58,13,9135.8,BTC-21JUN19-8000-P
