date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-26,ETH,10MAY19,160,C,0.03,64.8,1,152.29,ETH-10MAY19-160-C
2019-04-27,ETH,10MAY19,160,C,0.039,65.22,2,156.69,ETH-10MAY19-160-C
2019-04-28,ETH,10MAY19,160,C,0.034,70.3,2,154.06,ETH-10MAY19-160-C
2019-04-29,ETH,10MAY19,160,C,0.027999999999999997,72.55,3,151.68,ETH-10MAY19-160-C
2019-04-30,ETH,10MAY19,160,C,0.034,73.99,2,154.45,ETH-10MAY19-160-C
2019-05-01,ETH,10MAY19,160,C,0.036000000000000004,69.9,6,157.76,ETH-10MAY19-160-C
2019-05-02,ETH,10MAY19,160,C,0.034,71.86,2,157.39,ETH-10MAY19-160-C
2019-05-03,ETH,10MAY19,160,C,0.06,75.11,5,165.93,ETH-10MAY19-160-C
2019-05-04,ETH,10MAY19,160,C,0.039,62.58,1,162.69,ETH-10MAY19-160-C
2019-05-06,ETH,10MAY19,160,C,0.081,93.61,30,172.23,ETH-10MAY19-160-C
2019-05-07,ETH,10MAY19,160,C,0.066,70.23,12,170.48,ETH-10MAY19-160-C
2019-05-09,ETH,10MAY19,160,C,0.049,122.19,2,167.84,ETH-10MAY19-160-C
2019-05-10,ETH,10MAY19,160,C,0.065,156.63,4,171.02,ETH-10MAY19-160-C
