date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-13,ETH,24MAY19,210,P,0.08199999999999999,112.75,6,208.01,ETH-24MAY19-210-P
2019-05-14,ETH,24MAY19,210,P,0.078,101.76,7,205.64,ETH-24MAY19-210-P
2019-05-15,ETH,24MAY19,210,P,0.017,108.83,8,241.47,ETH-24MAY19-210-P
2019-05-16,ETH,24MAY19,210,P,0.005,108.2,20,261.78,ETH-24MAY19-210-P
2019-05-17,ETH,24MAY19,210,P,0.027999999999999997,125.91,11,231.34,ETH-24MAY19-210-P
2019-05-18,ETH,24MAY19,210,P,0.01,98.34,7,236.18,ETH-24MAY19-210-P
2019-05-19,ETH,24MAY19,210,P,0.002,105.7,7,256.73,ETH-24MAY19-210-P
2019-05-20,ETH,24MAY19,210,P,0.002,121.53,17,256.43,ETH-24MAY19-210-P
2019-05-21,ETH,24MAY19,210,P,0.002,150.97,8,258.93,ETH-24MAY19-210-P
2019-05-22,ETH,24MAY19,210,P,0.002,161.08,2,256.44,ETH-24MAY19-210-P
