date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-06-11,BTC,26JUL19,8000,P,0.1045,70.04,1,7926.17,BTC-26JUL19-8000-P
2019-06-12,BTC,26JUL19,8000,P,0.08900000000000001,70.73,4,8138.2,BTC-26JUL19-8000-P
2019-06-13,BTC,26JUL19,8000,P,0.08,72.0,7,8279.77,BTC-26JUL19-8000-P
2019-06-14,BTC,26JUL19,8000,P,0.055999999999999994,70.58,14,8704.1,BTC-26JUL19-8000-P
2019-06-15,BTC,26JUL19,8000,P,0.051,71.73,9,8822.0,BTC-26JUL19-8000-P
2019-06-16,BTC,26JUL19,8000,P,0.0475,77.37,4,8985.49,BTC-26JUL19-8000-P
2019-06-17,BTC,26JUL19,8000,P,0.0435,77.23,4,9129.32,BTC-26JUL19-8000-P
2019-06-18,BTC,26JUL19,8000,P,0.0535,83.82,2,8970.99,BTC-26JUL19-8000-P
2019-06-19,BTC,26JUL19,8000,P,0.039,82.21,2,9284.99,BTC-26JUL19-8000-P
2019-06-20,BTC,26JUL19,8000,P,0.0395,81.18,2,9242.02,BTC-26JUL19-8000-P
