date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-04-05,ETH,19APR19,170,C,0.055,88.01,4,164.07,ETH-19APR19-170-C
2019-04-06,ETH,19APR19,170,C,0.055,89.83,3,164.76,ETH-19APR19-170-C
2019-04-07,ETH,19APR19,170,C,0.073,84.67,2,173.44,ETH-19APR19-170-C
2019-04-09,ETH,19APR19,170,C,0.085,88.31,1,178.12,ETH-19APR19-170-C
2019-04-11,ETH,19APR19,170,C,0.033,75.7,7,166.02,ETH-19APR19-170-C
2019-04-12,ETH,19APR19,170,C,0.023,68.01,11,164.7,ETH-19APR19-170-C
2019-04-13,ETH,19APR19,170,C,0.018000000000000002,66.16,8,163.85,ETH-19APR19-170-C
2019-04-14,ETH,19APR19,170,C,0.02,62.9,4,167.11,ETH-19APR19-170-C
2019-04-15,ETH,19APR19,170,C,0.01,79.16,9,160.14,ETH-19APR19-170-C
2019-04-16,ETH,19APR19,170,C,0.015,81.25,6,165.15,ETH-19APR19-170-C
2019-04-17,ETH,19APR19,170,C,0.009000000000000001,73.76,8,166.11,ETH-19APR19-170-C
2019-04-18,ETH,19APR19,170,C,0.026,70.12,3,172.88,ETH-19APR19-170-C
