date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-30,ETH,28JUN19,440,C,0.011,120.29,2,256.76,ETH-28JUN19-440-C
2019-05-31,ETH,28JUN19,440,C,0.008,113.23,3,259.9,ETH-28JUN19-440-C
2019-06-01,ETH,28JUN19,440,C,0.01,113.49,1,267.67,ETH-28JUN19-440-C
2019-06-03,ETH,28JUN19,440,C,0.003,98.43,4,261.35,ETH-28JUN19-440-C
2019-06-04,ETH,28JUN19,440,C,0.004,116.13,4,244.11,ETH-28JUN19-440-C
2019-06-06,ETH,28JUN19,440,C,0.003,114.52,3,247.31,ETH-28JUN19-440-C
2019-06-07,ETH,28JUN19,440,C,0.002,110.4,2,249.47,ETH-28JUN19-440-C
2019-06-08,ETH,28JUN19,440,C,0.001,107.14,1,244.31,ETH-28JUN19-440-C
2019-06-10,ETH,28JUN19,440,C,0.001,113.01,1,243.33,ETH-28JUN19-440-C
2019-06-18,ETH,28JUN19,440,C,0.001,135.02,1,263.81,ETH-28JUN19-440-C
2019-06-19,ETH,28JUN19,440,C,0.001,139.17,13,268.8,ETH-28JUN19-440-C
