date_utc,ticker,expirationDate,strike,right,close_btc,iv,volume,underlyingPrice,contract
2019-05-12,BTC,31MAY19,8500,P,0.2245,88.01,4,7057.71,BTC-31MAY19-8500-P
2019-05-13,BTC,31MAY19,8500,P,0.12,104.01,2,8092.03,BTC-31MAY19-8500-P
2019-05-14,BTC,31MAY19,8500,P,0.128,97.34,4,7913.04,BTC-31MAY19-8500-P
2019-05-19,BTC,31MAY19,8500,P,0.105,95.92,2,8007.44,BTC-31MAY19-8500-P
2019-05-20,BTC,31MAY19,8500,P,0.107,92.99,1,7956.58,BTC-31MAY19-8500-P
2019-05-21,BTC,31MAY19,8500,P,0.098,84.38,1,7953.44,BTC-31MAY19-8500-P
2019-05-24,BTC,31MAY19,8500,P,0.069,75.79,9,8116.49,BTC-31MAY19-8500-P
2019-05-25,BTC,31MAY19,8500,P,0.0735,71.99,1,8034.85,BTC-31MAY19-8500-P
2019-05-26,BTC,31MAY19,8500,P,0.0335,104.08,45,8716.01,BTC-31MAY19-8500-P
2019-05-27,BTC,31MAY19,8500,P,0.023,95.88,47,8787.11,BTC-31MAY19-8500-P
2019-05-28,BTC,31MAY19,8500,P,0.017,84.23,35,8695.7,BTC-31MAY19-8500-P
2019-05-29,BTC,31MAY19,8500,P,0.012,84.28,56,8678.85,BTC-31MAY19-8500-P
2019-05-30,BTC,31MAY19,8500,P,0.037,112.09,99,8223.81,BTC-31MAY19-8500-P
